,Unnamed: 0,timestamp,hr_time,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,key,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin,date
342016,342016,1636264887693,2021-11-07 06:01:27,33.830001831054695,24.288000106811523,952.2711791992188,0,3526,528,1977,1975,1053,0,61.89329528808594,57.38999938964844,62.86896514892578,63.06405258178711,399.5032958984375,455.6263427734375,457.94244384765625,458.36767578125,458.5,0.5886342525482178,-0.0160130113363266,-0.0800650492310524,0.0,65280,64256,0,70.28733825683594,65.68442535400389,76.66758728027344,174.711669921875,0.310302734375,3938,83,30,30,30,30,30,30,30,30,120,30,30,1,1,1636264889574,E3-CB-F6-CA-1D-C5,17.437135,78.49928166666669,3.9000000953674316,372.4085995064544,62.603396408844006,44.272871906089776,0.3724085995064544,1.6781024699823528,0.0,122.8,17.082549499511718,42.706373748779285,14.854390869140625,37.13597717285156,0,2021-11-07 06:01:27
342017,342017,1636264918698,2021-11-07 06:01:58,33.610000610351555,24.25200080871582,952.2205200195312,0,3739,528,1978,1960,1052,0,59.78992462158203,56.15617752075195,60.11918640136719,60.18503189086914,392.7350158691406,446.691650390625,448.1473388671875,448.3990173339844,448.5059814453125,0.5595424175262451,-0.1281040906906128,-0.0160130113363266,-0.0160130113363266,63488,65280,65280,68.82969665527344,64.36491394042969,73.72457885742188,289.89990234375,0.44140625,3929,83,30,30,30,30,30,30,30,30,120,30,30,1,1,1636264919035,E3-CB-F6-CA-1D-C5,17.439256666666665,78.49912833333333,3.2000000476837163,372.4741834680939,62.122083611297604,44.38082888355256,0.3724741834680939,1.6490438694461458,0.0,118.6,16.502019195556635,41.255047988891604,14.349581909179687,35.87395477294922,0,2021-11-07 06:01:58
342018,342018,1636264948623,2021-11-07 06:02:28,33.389999389648445,23.541000366210927,951.9346923828124,0,4490,515,1944,1900,1035,0,62.45476913452149,58.59571075439453,62.85293579101562,62.93254470825195,409.6372680664063,466.0216674804688,467.6113586425781,467.8883056640625,468.0018615722656,0.59464430809021,0.2081691324710846,-0.0800650492310524,-0.096078060567379,3328,64256,64000,67.95977783203125,64.21532440185547,71.22728729248047,374.125244140625,0.470458984375,3952,83,30,30,30,30,30,30,30,30,120,30,30,1,1,1636264949905,E3-CB-F6-CA-1D-C5,17.440583333333333,78.49862666666667,5.9000000953674325,361.4739573156738,60.19348080139161,44.5049183883667,0.3614739573156738,1.643265215232943,0.0,124.0,17.23751628112793,43.093790702819824,14.989144592285154,37.47286148071289,0,2021-11-07 06:02:28
342019,342019,1636264980025,2021-11-07 06:03:00,33.15999984741211,23.216999053955078,951.6430053710938,0,4308,515,1944,1896,1030,0,61.94351196289063,58.36032104492188,62.129371643066406,62.166481018066406,408.6051025390625,464.4395446777344,465.7497253417969,465.97021484375,466.0757446289063,0.5354126691818237,0.0160130113363266,-0.0160130113363266,-0.0480390302836895,256,65280,64768,67.69245910644531,63.15282440185547,71.79319763183594,278.553955078125,0.41015625,3939,83,30,30,30,30,30,30,30,30,120,30,30,1,1,1636264981250,E3-CB-F6-CA-1D-C5,17.441678333333336,78.49860833333334,3.799999952316284,361.2637503088378,60.06101558914185,44.62462579689026,0.3612637503088379,1.6320903390706802,0.0,122.8,17.096409301757813,42.741023254394534,14.866442871093753,37.166107177734375,0,2021-11-07 06:03:00
342020,342020,1636265011320,2021-11-07 06:03:31,32.889999389648445,22.95400047302246,951.6945190429688,0,4607,514,1945,1892,1025,0,59.57975769042969,56.21873092651367,59.68539810180664,59.70651245117188,393.8244934082031,447.49749755859375,448.66448974609375,448.8575439453125,448.9565734863281,0.5550303459167479,0.0,0.0480390302836895,-0.096078060567379,0,768,64000,68.31340789794922,64.74665069580078,73.32337951660156,124.126708984375,0.532958984375,3956,83,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265011810,E3-CB-F6-CA-1D-C5,17.443125000000002,78.49766,6.800000190734862,360.3305546596527,59.92904120254518,44.76234768581389,0.3603305546596527,1.6044800668204826,0.0,118.2,16.444013122558594,41.110032806396475,14.299141845703126,35.74785461425781,0,2021-11-07 06:03:31
342021,342021,1636265042370,2021-11-07 06:04:02,32.65999984741211,22.95400047302246,952.106689453125,0,3774,516,1948,1910,1031,0,55.27870559692383,52.09405899047852,55.43344116210938,55.46435546875,364.7649230957031,414.587158203125,415.7422180175781,415.93603515625,416.0298461914063,0.5653232336044312,0.0,-0.0640520453453064,-0.0160130113363266,0,64512,65280,66.79894256591797,60.91098022460938,74.01021575927734,293.826171875,0.41015625,3943,83,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265042896,E3-CB-F6-CA-1D-C5,17.442505,78.49682666666666,6.599999904632568,362.03709645027163,60.50407520446778,44.874311462974546,0.3620370964502716,1.5686552170489507,0.0,109.6,15.256922744750975,38.14230686187744,13.26688934326172,33.16722335815429,0,2021-11-07 06:04:02
342022,342022,1636265073372,2021-11-07 06:04:33,32.439998626708984,22.819000244140625,951.9910888671876,0,3735,518,1949,1892,1028,0,53.09428405761719,50.02261734008789,53.25390243530274,53.28584289550781,350.2283630371094,398.0865173339844,399.2099609375,399.3989868164063,399.4894714355469,0.5714279413223267,-0.096078060567379,-0.1120910719037056,0.0480390302836895,64000,63744,768,67.00752258300781,62.400917053222656,71.55714416503906,47.371826171875,0.486083984375,3929,83,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265073995,E3-CB-F6-CA-1D-C5,17.442505,78.49682666666666,6.599999904632568,363.6076449858093,59.9256931968689,44.984634562683105,0.3636076449858093,1.5373995951131683,0.0,105.2,14.654022399902345,36.63505599975585,12.742628173828125,31.85657043457031,0,2021-11-07 06:04:33
342023,342023,1636265104181,2021-11-07 06:05:04,32.220001220703125,22.458999633789066,952.0009765625,0,3703,523,1972,1900,1038,0,53.67611694335938,50.3773078918457,54.00303268432617,54.068443298339844,352.2279357910156,400.68048095703125,402.0272521972656,402.2613220214844,402.3584289550781,0.5840132236480713,-0.4163382649421692,0.0800650492310524,0.0320260226726532,58880,1280,512,67.69288635253906,64.64878845214844,75.03633117675781,214.684326171875,0.1865234375,3955,83,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265104779,E3-CB-F6-CA-1D-C5,17.442505,78.49682666666666,6.599999904632568,367.3611684051514,60.17688120117189,45.10033331451416,0.3673611684051514,1.5408043251955408,0.0,106.4,14.814608276367187,37.03652069091797,12.882268066406253,32.20567016601563,0,2021-11-07 06:05:04
342024,342024,1636265135386,2021-11-07 06:05:35,32.02000045776367,22.64800071716309,952.7495727539062,0,2801,524,1964,1900,1033,0,49.13325500488281,46.20497512817383,49.35436630249024,49.3985481262207,323.28509521484375,367.6038513183594,368.7369995117188,368.9309997558594,369.0172119140625,0.585705041885376,0.0,-0.0320260226726532,0.0480390302836895,0,65024,768,68.31173706054689,62.01727294921875,75.79542541503906,244.928466796875,0.2490234375,3951,83,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265135924,E3-CB-F6-CA-1D-C5,17.445320000000002,78.49666333333333,4.300000190734863,368.4373075287628,60.17808240966798,45.193176560020454,0.3684373075287628,1.4942298022910008,0.0,99.1,13.560778381347653,33.901945953369136,11.791981201171875,29.479953002929694,0,2021-11-07 06:05:35
342025,342025,1636265165905,2021-11-07 06:06:05,31.809999465942386,23.086000442504893,952.724609375,0,2687,525,1970,1925,1037,0,45.65271759033203,42.817726135253906,45.95582580566406,46.016456604003906,299.29931640625,340.51983642578125,341.6972961425781,341.90289306640625,341.9862976074219,0.6040682792663574,0.0,-0.0480390302836895,-0.096078060567379,0,64768,64000,63.45768356323242,58.93112564086914,69.04285430908203,418.49658203125,0.341552734375,3928,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265167046,E3-CB-F6-CA-1D-C5,17.445108333333334,78.49660333333333,3.700000047683716,369.7604159550476,60.98193080253601,45.284936849403394,0.3697604159550476,1.4643925073898092,0.0,95.7,12.60015005493164,31.50037513732909,10.956652221679688,27.391630554199214,0,2021-11-07 06:06:05
342026,342026,1636265196953,2021-11-07 06:06:36,31.649999618530273,23.202999114990234,952.7598876953124,0,2511,523,1968,1925,1041,0,43.011756896972656,40.34041976928711,43.297630310058594,43.35481262207031,281.98193359375,320.8180236816406,321.9277038574219,322.1214904785156,322.2001037597656,0.595041036605835,0.1281040906906128,0.0160130113363266,0.0640520453453064,2048,256,1024,66.10980224609375,61.11111068725586,74.67106628417969,366.664794921875,0.310302734375,3946,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265198120,E3-CB-F6-CA-1D-C5,17.446508333333334,78.49627333333333,3.799999952316284,368.34615575294487,60.98252238883973,45.36002850685121,0.36834615575294494,1.4339031888238152,0.0,93.0,11.871244903564452,29.678112258911128,10.322821655273435,25.807054138183588,0,2021-11-07 06:06:36
342027,342027,1636265228888,2021-11-07 06:07:08,31.479999542236328,22.049999237060547,952.7681884765624,0,3033,526,1969,1878,1031,0,42.90539169311523,40.22746658325195,43.20191192626953,43.26118850708008,281.15914916992193,319.90399169921875,321.0253601074219,321.22161865234375,321.3003845214844,0.5614023208618164,0.2562081813812256,-0.0160130113363266,-0.0800650492310524,4096,65280,64256,65.34272766113281,60.48223876953125,69.08839416503906,204.20263671875,0.2412109375,3943,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265229265,E3-CB-F6-CA-1D-C5,17.448508333333333,78.496255,5.5,369.7035014666748,59.46535598983765,45.470341241073605,0.3697035014666747,1.4132799694090554,0.0,92.9,11.841888107299802,29.6047202682495,10.297294006347656,25.743235015869136,0,2021-11-07 06:07:08
342028,342028,1636265259278,2021-11-07 06:07:39,31.270000457763672,22.301000595092773,952.29248046875,0,2631,525,1973,1885,1033,0,39.83366012573242,37.285606384277344,40.16183471679688,40.227481842041016,260.44241333007807,296.4357604980469,297.5443115234375,297.7402038574219,297.815185546875,0.571501612663269,0.0480390302836895,-0.0160130113363266,0.0320260226726532,768,65280,512,64.8623046875,60.82373809814453,70.51704406738281,226.374267578125,0.548583984375,3946,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265260114,E3-CB-F6-CA-1D-C5,17.449234999999998,78.49649500000002,3.5999999046325684,369.24322984992983,59.69118480834962,45.566569862937925,0.3692432298499298,1.3788249428517323,0.0,89.8,10.994090194702148,27.485225486755372,9.560078430175784,23.90019607543945,0,2021-11-07 06:07:39
342029,342029,1636265290098,2021-11-07 06:08:10,31.07999992370605,22.82500076293945,951.9067993164062,0,3040,527,1973,1903,1034,0,39.42933654785156,36.252628326416016,40.31434631347656,40.491355895996094,251.5796356201172,287.4443054199219,289.2556457519531,289.59490966796875,289.6881408691406,0.6089363098144531,-0.1120910719037056,0.0480390302836895,0.1281040906906128,63744,768,2048,68.13014984130861,59.00001525878906,76.86702728271484,377.28466796875,0.501708984375,3953,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265290950,E3-CB-F6-CA-1D-C5,17.450728333333334,78.49645166666666,3.5,371.4415797776031,60.27204600791932,45.646538518905636,0.3714415797776031,1.3766913824006701,0.0,89.4,10.882496887207033,27.206242218017568,9.463040771484378,23.65760192871093,0,2021-11-07 06:08:10
342030,342030,1636265321559,2021-11-07 06:08:41,30.920000076293945,22.941999435424805,951.6644897460938,0,2160,529,1977,1928,1033,0,40.42251968383789,36.91828918457031,41.541648864746094,41.765472412109375,255.56483459472656,292.4223937988281,294.5493469238281,294.9521789550781,295.0549621582031,0.6140347719192505,0.0,0.0,0.0160130113363266,0,0,256,63.06140899658203,56.90603256225586,71.29515075683594,572.9091796875,0.894287109375,3951,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265322015,E3-CB-F6-CA-1D-C5,17.451233333333334,78.496415,3.799999952316284,373.22999957550047,61.072637594223025,45.721630176353464,0.3732299995755005,1.3926302678196132,0.0,90.4,11.156615432739258,27.891538581848145,9.701404724121094,24.25351181030273,0,2021-11-07 06:08:41
342031,342031,1636265352402,2021-11-07 06:09:12,30.790000915527344,23.05900001525879,951.5003051757812,0,1256,527,1974,1892,1032,0,37.06037902832031,34.367156982421875,37.64178466796875,37.75804901123047,239.2449951171875,272.8490600585937,274.23233032226557,274.48623657226557,274.5653686523437,0.5666699409484863,-0.0480390302836895,0.0,-0.0480390302836895,64768,0,64768,65.10072326660156,58.44607543945313,69.75034332275389,427.0078125,0.44140625,3944,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265352905,E3-CB-F6-CA-1D-C5,17.452713333333335,78.49643999999998,3.799999952316284,371.8020189160919,59.92135520401001,45.7821174539566,0.3718020189160919,1.3410300765716967,0.0,87.1,10.228664611816406,25.57166152954101,8.894490966796875,22.236227416992183,0,2021-11-07 06:09:12
342032,342032,1636265383395,2021-11-07 06:09:43,30.690000534057607,22.631999969482425,951.1397094726562,0,1252,531,1985,1892,1026,0,35.38386154174805,33.38210678100586,35.45148468017578,35.46498489379883,233.83480834960938,265.71273803710943,266.4119873046875,266.52792358398443,266.5869140625,0.5828126668930054,0.0,0.0480390302836895,-0.0480390302836895,0,768,64768,66.70235443115234,62.6192512512207,71.10359954833984,361.3603515625,0.6396484375,3934,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265384298,E3-CB-F6-CA-1D-C5,17.45417666666667,78.49773333333333,3.5999999046325684,374.6347630860137,59.91632360191346,45.84100294075013,0.37463476308601373,1.3196865787597385,0.0,85.4,9.765945785522463,24.414864463806147,8.492126770019533,21.23031692504883,0,2021-11-07 06:09:43
342033,342033,1636265383395,2021-11-07 06:09:43,30.690000534057607,22.631999969482425,951.1397094726562,0,1252,531,1985,1892,1026,0,35.38386154174805,33.38210678100586,35.45148468017578,35.46498489379883,233.83480834960938,265.71273803710943,266.4119873046875,266.52792358398443,266.5869140625,0.5828126668930054,0.0,0.0480390302836895,-0.0480390302836895,0,768,64768,66.70235443115234,62.6192512512207,71.10359954833984,361.3603515625,0.6396484375,3934,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265388542,E3-CB-F6-CA-1D-C5,17.45417666666667,78.49773333333333,3.5999999046325684,374.6347630860137,59.91632360191346,45.84100294075013,0.37463476308601373,1.3196865787597385,0.0,85.4,9.765945785522463,24.414864463806147,8.492126770019533,21.23031692504883,0,2021-11-07 06:09:43
342034,342034,1636265413942,2021-11-07 06:10:13,30.54999923706055,22.538000106811523,951.0845947265624,0,1873,534,1994,1892,1031,0,36.14482116699219,34.155593872070305,36.16631317138672,36.17061996459961,239.3916931152344,271.93508911132807,272.5887451171875,272.69482421875,272.75344848632807,0.549239993095398,-0.0800650492310524,-0.096078060567379,-0.0480390302836895,64256,64000,64768,67.67007446289061,61.55513381958008,73.47179412841797,292.761962890625,0.171630859375,3954,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265415140,E3-CB-F6-CA-1D-C5,17.45632,78.49875,4.0,377.0093026929474,59.91472039794922,45.91140216884613,0.37700930269294736,1.3259340370762671,0.0,86.1,9.975970642089845,24.93992660522461,8.674757080078125,21.686892700195312,0,2021-11-07 06:10:13
342035,342035,1636265445452,2021-11-07 06:10:45,30.43000030517578,22.743000030517567,950.9810791015624,0,1246,532,1993,1896,1031,0,33.74515914916992,31.895774841308594,33.75856399536133,33.76123046875,223.5723571777344,253.95236206054688,254.55416870117188,254.6514587402344,254.7059631347656,0.5417318344116211,-0.0320260226726532,0.0320260226726532,-0.1281040906906128,65024,512,63488,68.13139343261719,65.20094299316406,72.95092010498047,367.726318359375,0.41015625,3944,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265446281,E3-CB-F6-CA-1D-C5,17.458658333333336,78.50026,6.5,375.66241353012083,60.04443040161135,45.96491815071106,0.3756624135301208,1.296587569551082,0.0,83.7,9.313663925170898,23.284159812927246,8.09883819580078,20.247095489501948,0,2021-11-07 06:10:45
342036,342036,1636265475855,2021-11-07 06:11:15,30.32999992370605,22.97400093078613,951.0836181640624,0,692,534,1992,1900,1028,0,32.83883285522461,30.98582649230957,32.897483825683594,32.90924835205078,217.06126403808602,246.64459228515625,247.2883758544922,247.3948974609375,247.4494781494141,0.5570647716522217,0.0160130113363266,0.096078060567379,0.1601300984621048,256,1536,2560,69.23233032226561,63.68949890136719,77.58152770996094,478.406005859375,0.5771484375,3942,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265476893,E3-CB-F6-CA-1D-C5,17.460451666666664,78.50047500000002,4.599999904632568,377.5343684609985,60.174505209732075,46.00807741489411,0.3775343684609985,1.2849414467133609,0.0,82.8,9.063517868041993,22.658794670104975,7.881319885253906,19.703299713134765,0,2021-11-07 06:11:15
342037,342037,1636265507190,2021-11-07 06:11:47,30.239999771118164,23.093000411987305,951.0504760742188,0,1340,534,1991,1914,1033,0,30.33956527709961,29.484607696533203,30.40529823303223,30.418903350830078,206.328857421875,234.5928497314453,235.30165100097656,235.42251586914062,235.47715759277344,0.5598869323730469,-0.0160130113363266,-0.0160130113363266,-0.0640520453453064,65280,65280,64512,67.11553955078125,61.48830795288086,71.38735961914062,376.35302734375,0.478271484375,3944,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265507921,E3-CB-F6-CA-1D-C5,17.462596666666666,78.50125666666666,4.099999904632568,377.69137814575186,60.62341240348817,46.04904540157319,0.3776913781457519,1.255861372062757,0.0,80.3,8.373720016479492,20.934300041198732,7.281495666503908,18.203739166259766,0,2021-11-07 06:11:47
342038,342038,1636265538013,2021-11-07 06:12:18,30.20000076293945,22.917999267578125,950.7362060546876,0,1632,537,2005,1885,1030,0,29.93666648864746,28.30973815917969,29.936782836914066,29.93682098388672,198.4703826904297,225.41671752929688,225.9356231689453,226.0188751220703,226.06683349609366,0.5400745868682861,0.1120910719037056,-0.1120910719037056,-0.0480390302836895,1792,63744,64768,67.37397766113281,63.07342147827149,71.11078643798828,410.604248046875,0.548583984375,3934,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265539171,E3-CB-F6-CA-1D-C5,17.464853333333334,78.50343833333334,4.099999904632568,379.9413235780335,59.69335439529418,46.07269944610596,0.3799413235780335,1.2412294464760274,0.0,79.9,8.262519950866697,20.656299877166745,7.184799957275392,17.961999893188477,0,2021-11-07 06:12:18
342039,342039,1636265569773,2021-11-07 06:12:49,30.18000030517578,22.82999992370605,950.027099609375,0,1298,539,2012,1907,1031,0,30.23436546325684,28.57058143615723,30.25222587585449,30.25579071044922,200.24755859375,227.4693298339844,228.01596069335938,228.10464477539062,228.1536865234375,0.5514832735061646,-0.0320260226726532,0.0,-0.1281040906906128,65024,0,63488,68.11833953857422,64.25443267822266,71.99779510498047,335.608154296875,0.42578125,3944,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265570020,E3-CB-F6-CA-1D-C5,17.466693333333335,78.50590000000003,4.800000190734863,381.46614618614194,60.39632000045777,46.08453885326386,0.3814661461861419,1.2513160110600088,0.0,80.2,8.344684867858886,20.861712169647216,7.256247711181642,18.1406192779541,0,2021-11-07 06:12:49
342040,342040,1636265600342,2021-11-07 06:13:20,30.18000030517578,22.87899971008301,949.3715209960938,0,939,538,2006,1903,1031,0,31.37906837463379,29.6022891998291,31.440372467041016,31.452625274658203,207.35400390625,235.6244964599609,236.246337890625,236.3494873046875,236.40185546875,0.5880119800567627,0.0800650492310524,-0.1281040906906128,0.0320260226726532,1280,63488,512,68.86328887939453,66.05623626708984,71.61886596679688,457.613525390625,0.714599609375,3946,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265601132,E3-CB-F6-CA-1D-C5,17.46900833333333,78.50785333333333,3.0999999046325684,380.7131764981842,60.26884919815065,46.083367758369455,0.3807131764981842,1.264863866577393,0.0,81.4,8.660622871398926,21.651557178497313,7.53097640991211,18.827441024780274,0,2021-11-07 06:13:20
342041,342041,1636265631602,2021-11-07 06:13:51,30.190000534057607,22.854999542236328,949.4006958007812,0,1335,540,2013,1900,1036,0,30.85785675048828,28.83054161071777,31.15779685974121,31.21778106689453,201.24880981445312,229.1510009765625,230.0680084228516,230.2316436767578,230.2912750244141,0.5740498304367065,0.0,0.0320260226726532,-0.0160130113363266,0,512,65280,66.84624481201172,63.610328674316406,70.89473724365234,506.729736328125,0.078369140625,3934,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265631836,E3-CB-F6-CA-1D-C5,17.469595,78.5086066666667,3.0999999046325684,382.28657871009824,60.172631997299206,46.079073250961315,0.3822865787100983,1.2574767182813096,0.0,80.9,8.516768463134765,21.291921157836914,7.405885620117187,18.51471405029297,0,2021-11-07 06:13:51
342042,342042,1636265662604,2021-11-07 06:14:22,30.190000534057607,23.05299949645996,949.3912963867188,0,960,540,2016,1917,1040,0,30.07387733459473,28.416149139404297,30.093997955322266,30.09800910949707,199.1582489013672,226.23654174804688,226.78326416015625,226.8721008300781,226.9209442138672,0.5510919094085693,0.0160130113363266,0.0,0.0320260226726532,256,0,512,66.31064605712889,63.470947265625,72.11048126220703,429.173095703125,0.156005859375,3945,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265662897,E3-CB-F6-CA-1D-C5,17.469595,78.5086066666667,3.0999999046325684,382.479327705536,60.71877039680482,46.07434105205537,0.3824793277055359,1.2523840279573095,0.0,80.1,8.300390144348146,20.750975360870363,7.217730560302735,18.04432640075684,0,2021-11-07 06:14:22
342043,342043,1636265693404,2021-11-07 06:14:53,30.209999084472656,23.066999435424805,949.3602905273438,0,498,541,2018,1925,1042,0,29.12537002563477,27.281911849975586,29.34855842590332,29.393198013305664,190.6153259277344,216.92567443847656,217.71481323242188,217.85369873046875,217.90794372558602,0.5843945741653442,-0.0640520453453064,0.0,-0.0640520453453064,64512,0,64512,64.89630889892578,58.04668045043945,75.2928466796875,437.607666015625,0.364990234375,3931,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265694346,E3-CB-F6-CA-1D-C5,17.46967,78.508685,3.0,383.28447902915946,60.975005590057386,46.064271159172065,0.3832844790291595,1.2424892224297392,0.0,79.1,8.038602127075196,20.09650531768799,6.990088806152345,17.475222015380858,0,2021-11-07 06:14:53
342044,342044,1636265724634,2021-11-07 06:15:24,30.229999542236328,23.15500068664551,949.0994262695312,0,733,540,2021,1928,1039,0,27.80652046203613,26.25149917602539,27.84417724609375,27.851734161376953,183.93145751953125,208.97628784179688,209.5061187744141,209.59320068359366,209.63902282714844,0.5668380260467529,-0.0160130113363266,0.0800650492310524,0.0160130113363266,65280,1280,256,67.86758422851561,62.6734848022461,72.4393081665039,481.136962890625,0.878662109375,3921,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265724946,E3-CB-F6-CA-1D-C5,17.471020000000006,78.50950333333334,3.2000000476837163,382.56032827781684,61.07204000549317,46.05243170642853,0.3825603282778168,1.2256874912341302,0.0,77.8,7.674599647521973,19.186499118804928,6.673564910888671,16.683912277221676,0,2021-11-07 06:15:24
342045,342045,1636265755485,2021-11-07 06:15:55,30.25,22.448999404907227,949.2998046875,0,1098,544,2025,1910,1034,0,28.06090545654297,26.34898567199707,28.22098731994629,28.25303649902344,184.2584991455078,209.58404541015625,210.2743377685547,210.39389038085938,210.4442901611328,0.5816161632537842,-0.0480390302836895,0.0800650492310524,0.0800650492310524,64768,1280,1280,70.24620819091797,67.19803619384766,73.92344665527344,517.556396484375,0.41015625,3938,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265756311,E3-CB-F6-CA-1D-C5,17.472541666666665,78.51124166666666,4.0,385.0665819406891,60.488499193573,46.059568914222716,0.3850665819406891,1.2242708478526343,0.0,78.1,7.744809906005858,19.362024765014645,6.734617309570313,16.83654327392578,0,2021-11-07 06:15:55
342046,342046,1636265786493,2021-11-07 06:16:26,30.25,22.895000457763672,949.2651977539062,0,886,542,2015,1907,1040,0,28.595088958740234,26.8283748626709,28.77722549438477,28.81367492675781,187.5551605224609,213.37083435058602,214.09848022460938,214.22525024414062,214.2772521972656,0.5897338390350342,-0.0160130113363266,0.0480390302836895,-0.1120910719037056,65280,768,63744,71.7038345336914,68.80039978027344,75.347412109375,585.600341796875,0.45703125,3928,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265786992,E3-CB-F6-CA-1D-C5,17.473721666666666,78.51334166666669,3.5,383.89941504562375,60.397316004943846,46.048909489059454,0.3838994150456238,1.23073807798511,0.0,78.6,7.892244552612303,19.73061138153076,6.862821350097656,17.15705337524414,0,2021-11-07 06:16:26
342047,342047,1636265817689,2021-11-07 06:16:57,30.229999542236328,22.85700035095215,949.25048828125,0,1098,542,2015,1903,1035,0,26.740581512451172,25.280986785888672,26.74616050720215,26.747270584106445,177.220947265625,201.29275512695312,201.7631683349609,201.83897399902344,201.8820037841797,0.5671093463897705,0.0800650492310524,-0.0320260226726532,0.096078060567379,1280,65024,1536,69.71379089355469,64.97899627685547,73.75921630859375,480.224365234375,0.0546875,3932,82,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265819355,E3-CB-F6-CA-1D-C5,17.474114999999998,78.51542166666667,3.4000000953674316,383.871570911026,60.26882160186768,46.0595539144516,0.383871570911026,1.2035003800256636,0.0,76.7,7.380400497436522,18.451001243591307,6.417739562988281,16.044348907470702,0,2021-11-07 06:16:57
342048,342048,1636265848708,2021-11-07 06:17:28,30.209999084472656,22.78199958801269,948.784912109375,0,1073,543,2022,1935,1044,0,25.56224822998047,24.17309188842773,25.56233024597168,25.56236457824707,169.46978759765625,192.47866821289062,192.9217071533203,192.9927673339844,193.0337371826172,0.4998966455459595,0.0480390302836895,-0.0320260226726532,-0.0160130113363266,768,65024,65280,70.9761962890625,64.5240478515625,77.00403594970703,351.2001953125,0.691162109375,3932,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265849241,E3-CB-F6-CA-1D-C5,17.474365,78.51736,3.299999952316284,384.60837737770083,61.29192759170533,46.07108265552521,0.3846083773777008,1.1951832244717264,0.0,75.3,7.0551805114746085,17.637951278686522,6.134939575195313,15.33734893798828,0,2021-11-07 06:17:28
342049,342049,1636265879508,2021-11-07 06:17:59,30.20000076293945,22.44700050354004,948.3944091796876,0,1504,545,2022,1939,1038,0,24.78283500671387,23.43612861633301,24.78283500671387,24.78283500671387,164.3034210205078,186.61070251464844,187.0401153564453,187.1090087890625,187.14871215820312,0.5293948650360107,0.0160130113363266,-0.0480390302836895,-0.0480390302836895,256,64768,64768,69.55908203125,61.65326690673828,78.3426742553711,402.02197265625,0.462646484375,3937,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265880042,E3-CB-F6-CA-1D-C5,17.476409999999998,78.5175166666667,3.5999999046325684,385.8881757012177,61.41626760864258,46.083956316566464,0.3858881757012177,1.1844812336884571,0.0,74.0,6.840062461853028,17.100156154632568,5.94788040161133,14.869701004028324,0,2021-11-07 06:17:59
