Date Time, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm)
25 Sep 2021 18:57,1,1,10.67, , 
25 Sep 2021 18:58,1,1,9.71, , 
25 Sep 2021 18:59,1,1,8.64, , 
25 Sep 2021 19:00,1,1,7.93, , 
25 Sep 2021 19:01,1,1,7.04, , 
25 Sep 2021 19:02,1,1,6.56, , 
25 Sep 2021 19:03,1,1,6.02, , 
25 Sep 2021 19:04,1,1,5.46, , 
25 Sep 2021 19:05,1,1,5.08, , 
25 Sep 2021 19:06,1,1,4.70, , 
25 Sep 2021 19:07,1,1,4.20, , 
25 Sep 2021 19:08,1,1,3.94, , 
25 Sep 2021 19:09,1,1,3.69, , 
25 Sep 2021 19:10,1,1,3.34, , 
25 Sep 2021 19:11,1,1,3.10, , 
25 Sep 2021 19:12,1,1,2.91, , 
25 Sep 2021 19:13,1,1,2.59, , 
25 Sep 2021 19:14,1,1,2.46, , 
25 Sep 2021 19:15,1,1,2.29, , 
25 Sep 2021 19:16,1,1,2.09, , 
25 Sep 2021 19:17,1,1,1.98, , 
25 Sep 2021 19:18,1,1,1.85, , 
25 Sep 2021 19:19,1,1,7.79, , 
25 Sep 2021 19:20,1,1,70.72, , 
25 Sep 2021 19:21,1,1,70.32, , 
25 Sep 2021 19:22,1,1,56.46, , 
25 Sep 2021 19:23,1,1,47.53, , 
25 Sep 2021 19:24,1,1,40.89, , 
25 Sep 2021 19:25,1,1,31.31, , 
25 Sep 2021 19:26,1,1,26.25, , 
25 Sep 2021 19:27,1,1,21.62, , 
25 Sep 2021 19:28,1,1,16.37, , 
25 Sep 2021 19:29,1,1,14.22, , 
25 Sep 2021 19:30,1,1,12.14, , 
25 Sep 2021 19:31,1,1,9.33, , 
25 Sep 2021 19:32,1,1,8.06, , 
25 Sep 2021 19:33,1,1,6.77, , 
25 Sep 2021 19:34,1,1,5.30, , 
25 Sep 2021 19:35,1,1,4.49, , 
25 Sep 2021 19:36,1,1,3.85, , 
25 Sep 2021 19:37,1,1,3.15, , 
25 Sep 2021 19:38,1,1,2.68, , 
25 Sep 2021 19:39,1,1,2.28, , 
25 Sep 2021 19:40,1,1,1.77, , 
25 Sep 2021 19:41,1,1,1.56, , 
25 Sep 2021 19:42,1,1,1.37, , 
25 Sep 2021 19:43,1,1,1.21, , 
25 Sep 2021 19:44,1,1,1.10, , 
25 Sep 2021 19:45,1,1,0.93, , 
25 Sep 2021 19:46,1,1,0.83, , 
25 Sep 2021 19:47,1,1,0.75, , 
25 Sep 2021 19:48,1,1,0.65, , 
25 Sep 2021 19:49,1,1,0.59, , 
25 Sep 2021 19:50,1,1,0.53, , 
25 Sep 2021 19:51,1,1,9.25, , 
25 Sep 2021 19:52,1,1,79.85, , 
