data,receivedTimestamp,key
"{'temp_c': 32.790000915527344, 'hum_prcnt': 36.71500015258789, 'press_hpa': 939.5980834960938, 'eq_db': 40.67060089111328, 'onesmin_db': 40.203250885009766, 'onesmax_db': 41.12773513793945, 'co_ppm': 578, 'no2_ppb': 2450, 'co_mv': 2118, 'no2_mv': 1181, 'x_g': -0.0160130113363266, 'y_g': -0.0160130113363266, 'z_g': 0.096078060567379, 'x_raw': 65280, 'y_raw': 65280, 'z_raw': 1536, 'lux_lx': 33.572265625, 'uv_mwpm2': 0.8125, 'nc0p5_npcm3': 61.852298736572266, 'nc1p0_npcm3': 71.93505096435547, 'nc2p5_npcm3': 73.1527328491211, 'nc4p0_npcm3': 73.39741516113281, 'nc10p0_npcm3': 73.4472885131836, 'mc1p0_ugpm3': 9.17417049407959, 'mc2p5_ugpm3': 10.701109886169434, 'mc4p0_ugpm3': 11.510249137878418, 'mc10p0_ugpm3': 11.672082901000977, 'typ_pm_um': 0.6472742557525635, 'ozone_ppm': 10, 'ozone_volt_mv': -199, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4186, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624460586513}",1624460312582,EB-F0-9E-16-C4-61
"{'temp_c': 32.81999969482422, 'hum_prcnt': 36.715999603271484, 'press_hpa': 939.6964721679688, 'eq_db': 40.62067413330078, 'onesmin_db': 40.189517974853516, 'onesmax_db': 41.05853271484375, 'co_ppm': 579, 'no2_ppb': 2460, 'co_mv': 2125, 'no2_mv': 1192, 'x_g': 0.0160130113363266, 'y_g': 0, 'z_g': -0.1120910719037056, 'x_raw': 256, 'y_raw': 0, 'z_raw': 63744, 'lux_lx': 33.851318359375, 'uv_mwpm2': 0.2646484375, 'nc0p5_npcm3': 58.54617691040039, 'nc1p0_npcm3': 67.78150177001953, 'nc2p5_npcm3': 68.72367095947266, 'nc4p0_npcm3': 68.9120101928711, 'nc10p0_npcm3': 68.9530029296875, 'mc1p0_ugpm3': 8.617141723632812, 'mc2p5_ugpm3': 9.857967376708984, 'mc4p0_ugpm3': 10.461450576782227, 'mc10p0_ugpm3': 10.582151412963867, 'typ_pm_um': 0.6358164548873901, 'ozone_ppm': 12, 'ozone_volt_mv': -238, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4192, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624460987306}",1624460713051,EB-F0-9E-16-C4-61
"{'temp_c': 32.849998474121094, 'hum_prcnt': 36.71900177001953, 'press_hpa': 939.8677978515625, 'eq_db': 40.166465759277344, 'onesmin_db': 39.564212799072266, 'onesmax_db': 40.662628173828125, 'co_ppm': 581, 'no2_ppb': 2457, 'co_mv': 2122, 'no2_mv': 1188, 'x_g': -0.0160130113363266, 'y_g': 0, 'z_g': -0.0160130113363266, 'x_raw': 65280, 'y_raw': 0, 'z_raw': 65280, 'lux_lx': 33.603515625, 'uv_mwpm2': 0.5849609375, 'nc0p5_npcm3': 63.728485107421875, 'nc1p0_npcm3': 73.75889587402344, 'nc2p5_npcm3': 74.76918029785156, 'nc4p0_npcm3': 74.97103881835938, 'nc10p0_npcm3': 75.01522064208984, 'mc1p0_ugpm3': 9.375061988830566, 'mc2p5_ugpm3': 10.71087646484375, 'mc4p0_ugpm3': 11.355984687805176, 'mc10p0_ugpm3': 11.485014915466309, 'typ_pm_um': 0.6147096157073975, 'ozone_ppm': 8, 'ozone_volt_mv': -151, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4188, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624461356174}",1624461083286,EB-F0-9E-16-C4-61
"{'temp_c': 32.88999938964844, 'hum_prcnt': 36.75899887084961, 'press_hpa': 940.0374145507812, 'eq_db': 40.456851959228516, 'onesmin_db': 39.56965637207031, 'onesmax_db': 41.72827911376953, 'co_ppm': 581, 'no2_ppb': 2467, 'co_mv': 2120, 'no2_mv': 1188, 'x_g': -0.0320260226726532, 'y_g': 0.0160130113363266, 'z_g': -0.0160130113363266, 'x_raw': 65024, 'y_raw': 256, 'z_raw': 65280, 'lux_lx': 33.541015625, 'uv_mwpm2': 0.101318359375, 'nc0p5_npcm3': 62.960697174072266, 'nc1p0_npcm3': 73.33795928955078, 'nc2p5_npcm3': 74.65511322021484, 'nc4p0_npcm3': 74.92015075683594, 'nc10p0_npcm3': 74.97320556640625, 'mc1p0_ugpm3': 9.363165855407715, 'mc2p5_ugpm3': 10.992932319641113, 'mc4p0_ugpm3': 11.876492500305176, 'mc10p0_ugpm3': 12.053221702575684, 'typ_pm_um': 0.665033757686615, 'ozone_ppm': 11, 'ozone_volt_mv': -220, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4175, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624461739602}",1624461469133,EB-F0-9E-16-C4-61
"{'temp_c': 32.93000030517578, 'hum_prcnt': 36.81100082397461, 'press_hpa': 940.0692138671875, 'eq_db': 39.93333435058594, 'onesmin_db': 39.428443908691406, 'onesmax_db': 40.48435974121094, 'co_ppm': 578, 'no2_ppb': 2467, 'co_mv': 2124, 'no2_mv': 1190, 'x_g': -0.0160130113363266, 'y_g': -0.0160130113363266, 'z_g': 0, 'x_raw': 65280, 'y_raw': 65280, 'z_raw': 0, 'lux_lx': 33.603515625, 'uv_mwpm2': 0.341552734375, 'nc0p5_npcm3': 61.402774810791016, 'nc1p0_npcm3': 70.58100128173828, 'nc2p5_npcm3': 71.22279357910156, 'nc4p0_npcm3': 71.34909057617188, 'nc10p0_npcm3': 71.38186645507812, 'mc1p0_ugpm3': 8.92789077758789, 'mc2p5_ugpm3': 9.892681121826172, 'mc4p0_ugpm3': 10.258305549621582, 'mc10p0_ugpm3': 10.331442832946777, 'typ_pm_um': 0.5732344388961792, 'ozone_ppm': 10, 'ozone_volt_mv': -201, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4184, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624462296898}",1624462023270,EB-F0-9E-16-C4-61
"{'temp_c': 32.970001220703125, 'hum_prcnt': 36.849998474121094, 'press_hpa': 940.14599609375, 'eq_db': 39.35398483276367, 'onesmin_db': 38.736358642578125, 'onesmax_db': 39.91945266723633, 'co_ppm': 580, 'no2_ppb': 2464, 'co_mv': 2126, 'no2_mv': 1187, 'x_g': -0.0160130113363266, 'y_g': 0, 'z_g': -0.0160130113363266, 'x_raw': 65280, 'y_raw': 0, 'z_raw': 65280, 'lux_lx': 33.572265625, 'uv_mwpm2': 0.548583984375, 'nc0p5_npcm3': 57.60049057006836, 'nc1p0_npcm3': 66.56165313720703, 'nc2p5_npcm3': 67.40335083007812, 'nc4p0_npcm3': 67.57109832763672, 'nc10p0_npcm3': 67.6089096069336, 'mc1p0_ugpm3': 8.450944900512695, 'mc2p5_ugpm3': 9.588871002197266, 'mc4p0_ugpm3': 10.116799354553223, 'mc10p0_ugpm3': 10.222400665283203, 'typ_pm_um': 0.589582085609436, 'ozone_ppm': 7, 'ozone_volt_mv': -135, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4183, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624462965742}",1624462694218,EB-F0-9E-16-C4-61
"{'temp_c': 33.0099983215332, 'hum_prcnt': 36.88999938964844, 'press_hpa': 940.2365112304688, 'eq_db': 38.84944534301758, 'onesmin_db': 38.2780876159668, 'onesmax_db': 39.379234313964844, 'co_ppm': 581, 'no2_ppb': 2471, 'co_mv': 2130, 'no2_mv': 1194, 'x_g': -0.0320260226726532, 'y_g': -0.0320260226726532, 'z_g': 0.0160130113363266, 'x_raw': 65024, 'y_raw': 65024, 'z_raw': 256, 'lux_lx': 33.541015625, 'uv_mwpm2': 0.2412109375, 'nc0p5_npcm3': 60.37122344970703, 'nc1p0_npcm3': 69.89232635498047, 'nc2p5_npcm3': 70.86241912841797, 'nc4p0_npcm3': 71.05632019042969, 'nc10p0_npcm3': 71.09854888916016, 'mc1p0_ugpm3': 8.885303497314453, 'mc2p5_ugpm3': 10.163402557373047, 'mc4p0_ugpm3': 10.784576416015625, 'mc10p0_ugpm3': 10.908828735351562, 'typ_pm_um': 0.6302170157432556, 'ozone_ppm': 6, 'ozone_volt_mv': -122, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4180, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624463463131}",1624463189595,EB-F0-9E-16-C4-61
"{'temp_c': 33.040000915527344, 'hum_prcnt': 36.95399856567383, 'press_hpa': 940.2424926757812, 'eq_db': 38.85779571533203, 'onesmin_db': 38.29893112182617, 'onesmax_db': 39.392494201660156, 'co_ppm': 582, 'no2_ppb': 2467, 'co_mv': 2132, 'no2_mv': 1191, 'x_g': 0, 'y_g': -0.0320260226726532, 'z_g': 0.0320260226726532, 'x_raw': 0, 'y_raw': 65024, 'z_raw': 512, 'lux_lx': 33.851318359375, 'uv_mwpm2': 0.023681640625, 'nc0p5_npcm3': 57.646297454833984, 'nc1p0_npcm3': 66.66282653808594, 'nc2p5_npcm3': 67.5380859375, 'nc4p0_npcm3': 67.71273803710938, 'nc10p0_npcm3': 67.75155639648438, 'mc1p0_ugpm3': 8.468088150024414, 'mc2p5_ugpm3': 9.638894081115723, 'mc4p0_ugpm3': 10.192636489868164, 'mc10p0_ugpm3': 10.303400039672852, 'typ_pm_um': 0.6088647842407227, 'ozone_ppm': 9, 'ozone_volt_mv': -173, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4189, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624463943418}",1624463667263,EB-F0-9E-16-C4-61
"{'temp_c': 33.06999969482422, 'hum_prcnt': 36.94300079345703, 'press_hpa': 940.27587890625, 'eq_db': 39.113407135009766, 'onesmin_db': 38.64066696166992, 'onesmax_db': 39.60963439941406, 'co_ppm': 581, 'no2_ppb': 2475, 'co_mv': 2126, 'no2_mv': 1191, 'x_g': -0.0800650492310524, 'y_g': -0.0320260226726532, 'z_g': 0.0320260226726532, 'x_raw': 64256, 'y_raw': 65024, 'z_raw': 512, 'lux_lx': 33.820068359375, 'uv_mwpm2': 0.2099609375, 'nc0p5_npcm3': 60.84015655517578, 'nc1p0_npcm3': 70.03428649902344, 'nc2p5_npcm3': 70.73841857910156, 'nc4p0_npcm3': 70.8775863647461, 'nc10p0_npcm3': 70.91207122802734, 'mc1p0_ugpm3': 8.867693901062012, 'mc2p5_ugpm3': 9.889939308166504, 'mc4p0_ugpm3': 10.304863929748535, 'mc10p0_ugpm3': 10.387866020202637, 'typ_pm_um': 0.6128956079483032, 'ozone_ppm': 7, 'ozone_volt_mv': -140, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4176, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624464353501}",1624464081084,EB-F0-9E-16-C4-61
"{'temp_c': 33.09000015258789, 'hum_prcnt': 36.98099899291992, 'press_hpa': 940.2817993164062, 'eq_db': 39.148502349853516, 'onesmin_db': 38.52878189086914, 'onesmax_db': 39.685523986816406, 'co_ppm': 581, 'no2_ppb': 2475, 'co_mv': 2130, 'no2_mv': 1193, 'x_g': -0.0160130113363266, 'y_g': -0.0160130113363266, 'z_g': -0.0160130113363266, 'x_raw': 65280, 'y_raw': 65280, 'z_raw': 65280, 'lux_lx': 33.851318359375, 'uv_mwpm2': 0.38671875, 'nc0p5_npcm3': 56.60074996948242, 'nc1p0_npcm3': 65.13087463378906, 'nc2p5_npcm3': 65.77001953125, 'nc4p0_npcm3': 65.89620971679688, 'nc10p0_npcm3': 65.92782592773438, 'mc1p0_ugpm3': 8.244739532470703, 'mc2p5_ugpm3': 9.180274963378906, 'mc4p0_ugpm3': 9.553994178771973, 'mc10p0_ugpm3': 9.628747940063477, 'typ_pm_um': 0.6171356439590454, 'ozone_ppm': 8, 'ozone_volt_mv': -152, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4171, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624464714489}",1624464438980,EB-F0-9E-16-C4-61
"{'temp_c': 33.11000061035156, 'hum_prcnt': 37.02000045776367, 'press_hpa': 940.27978515625, 'eq_db': 38.93064880371094, 'onesmin_db': 38.18292236328125, 'onesmax_db': 39.429229736328125, 'co_ppm': 582, 'no2_ppb': 2471, 'co_mv': 2130, 'no2_mv': 1192, 'x_g': -0.0320260226726532, 'y_g': -0.0160130113363266, 'z_g': 0.0640520453453064, 'x_raw': 65024, 'y_raw': 65280, 'z_raw': 1024, 'lux_lx': 33.603515625, 'uv_mwpm2': 0.325927734375, 'nc0p5_npcm3': 58.90888214111328, 'nc1p0_npcm3': 68.41312408447266, 'nc2p5_npcm3': 69.50553131103516, 'nc4p0_npcm3': 69.7247314453125, 'nc10p0_npcm3': 69.77023315429688, 'mc1p0_ugpm3': 8.716266632080078, 'mc2p5_ugpm3': 10.105120658874512, 'mc4p0_ugpm3': 10.82379150390625, 'mc10p0_ugpm3': 10.96753978729248, 'typ_pm_um': 0.6423627138137817, 'ozone_ppm': 6, 'ozone_volt_mv': -111, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4190, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624465144943}",1624464868011,EB-F0-9E-16-C4-61
"{'temp_c': 33.130001068115234, 'hum_prcnt': 37.05699920654297, 'press_hpa': 940.3309936523438, 'eq_db': 38.643798828125, 'onesmin_db': 38.04340362548828, 'onesmax_db': 39.297847747802734, 'co_ppm': 583, 'no2_ppb': 2475, 'co_mv': 2131, 'no2_mv': 1195, 'x_g': -0.0160130113363266, 'y_g': 0, 'z_g': -0.0640520453453064, 'x_raw': 65280, 'y_raw': 0, 'z_raw': 64512, 'lux_lx': 33.572265625, 'uv_mwpm2': 0.38671875, 'nc0p5_npcm3': 51.30278778076172, 'nc1p0_npcm3': 59.01618194580078, 'nc2p5_npcm3': 59.5830192565918, 'nc4p0_npcm3': 59.6948356628418, 'nc10p0_npcm3': 59.723114013671875, 'mc1p0_ugpm3': 7.469059944152832, 'mc2p5_ugpm3': 8.30489730834961, 'mc4p0_ugpm3': 8.634004592895508, 'mc10p0_ugpm3': 8.699837684631348, 'typ_pm_um': 0.621801495552063, 'ozone_ppm': 13, 'ozone_volt_mv': -262, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4186, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624465481220}",1624465204061,EB-F0-9E-16-C4-61
"{'temp_c': 33.150001525878906, 'hum_prcnt': 37.13199996948242, 'press_hpa': 940.2559814453125, 'eq_db': 38.45289611816406, 'onesmin_db': 38.04710388183594, 'onesmax_db': 38.910518646240234, 'co_ppm': 581, 'no2_ppb': 2471, 'co_mv': 2131, 'no2_mv': 1197, 'x_g': -0.0320260226726532, 'y_g': 0, 'z_g': -0.0160130113363266, 'x_raw': 65024, 'y_raw': 0, 'z_raw': 65280, 'lux_lx': 33.788818359375, 'uv_mwpm2': 0.333740234375, 'nc0p5_npcm3': 57.50579071044922, 'nc1p0_npcm3': 69.67142486572266, 'nc2p5_npcm3': 70.81121063232422, 'nc4p0_npcm3': 71.0400390625, 'nc10p0_npcm3': 71.08718872070312, 'mc1p0_ugpm3': 8.880210876464844, 'mc2p5_ugpm3': 10.320917129516602, 'mc4p0_ugpm3': 11.073934555053711, 'mc10p0_ugpm3': 11.2245454788208, 'typ_pm_um': 0.6250929832458496, 'ozone_ppm': 12, 'ozone_volt_mv': -240, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4195, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624465999218}",1624465727226,EB-F0-9E-16-C4-61
"{'temp_c': 33.16999816894531, 'hum_prcnt': 37.20600128173828, 'press_hpa': 940.3428955078125, 'eq_db': 38.28855895996094, 'onesmin_db': 37.633644104003906, 'onesmax_db': 38.689937591552734, 'co_ppm': 582, 'no2_ppb': 2482, 'co_mv': 2135, 'no2_mv': 1195, 'x_g': 0, 'y_g': -0.0320260226726532, 'z_g': 0.0320260226726532, 'x_raw': 0, 'y_raw': 65024, 'z_raw': 512, 'lux_lx': 33.757568359375, 'uv_mwpm2': 0.1181640625, 'nc0p5_npcm3': 65.45856475830078, 'nc1p0_npcm3': 75.503173828125, 'nc2p5_npcm3': 76.36479949951172, 'nc4p0_npcm3': 76.53594207763672, 'nc10p0_npcm3': 76.57610321044922, 'mc1p0_ugpm3': 9.57380485534668, 'mc2p5_ugpm3': 10.774771690368652, 'mc4p0_ugpm3': 11.301499366760254, 'mc10p0_ugpm3': 11.406859397888184, 'typ_pm_um': 0.5978766679763794, 'ozone_ppm': 12, 'ozone_volt_mv': -240, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4182, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624466397746}",1624466119839,EB-F0-9E-16-C4-61
"{'temp_c': 33.189998626708984, 'hum_prcnt': 37.244998931884766, 'press_hpa': 940.3842163085938, 'eq_db': 38.42779541015625, 'onesmin_db': 38.016361236572266, 'onesmax_db': 38.82084655761719, 'co_ppm': 581, 'no2_ppb': 2471, 'co_mv': 2131, 'no2_mv': 1194, 'x_g': 0.0320260226726532, 'y_g': -0.0320260226726532, 'z_g': 0.0800650492310524, 'x_raw': 512, 'y_raw': 65024, 'z_raw': 1280, 'lux_lx': 33.541015625, 'uv_mwpm2': 0.1865234375, 'nc0p5_npcm3': 59.372623443603516, 'nc1p0_npcm3': 69.24710845947266, 'nc2p5_npcm3': 70.54965209960938, 'nc4p0_npcm3': 70.81201171875, 'nc10p0_npcm3': 70.86382293701172, 'mc1p0_ugpm3': 8.848713874816895, 'mc2p5_ugpm3': 10.444343566894531, 'mc4p0_ugpm3': 11.324209213256836, 'mc10p0_ugpm3': 11.500192642211914, 'typ_pm_um': 0.6835668087005615, 'ozone_ppm': 8, 'ozone_volt_mv': -163, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4173, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624466822539}",1624466544521,EB-F0-9E-16-C4-61
"{'temp_c': 33.209999084472656, 'hum_prcnt': 37.29499816894531, 'press_hpa': 940.3643798828125, 'eq_db': 38.20072937011719, 'onesmin_db': 37.60502243041992, 'onesmax_db': 38.862606048583984, 'co_ppm': 582, 'no2_ppb': 2482, 'co_mv': 2130, 'no2_mv': 1200, 'x_g': -0.0320260226726532, 'y_g': 0, 'z_g': -0.0320260226726532, 'x_raw': 65024, 'y_raw': 0, 'z_raw': 65024, 'lux_lx': 33.541015625, 'uv_mwpm2': 0.156005859375, 'nc0p5_npcm3': 60.45998764038086, 'nc1p0_npcm3': 69.59534454345703, 'nc2p5_npcm3': 70.29417419433594, 'nc4p0_npcm3': 70.43228912353516, 'nc10p0_npcm3': 70.4665298461914, 'mc1p0_ugpm3': 8.811997413635254, 'mc2p5_ugpm3': 9.826972961425781, 'mc4p0_ugpm3': 10.238606452941895, 'mc10p0_ugpm3': 10.320948600769043, 'typ_pm_um': 0.6389546990394592, 'ozone_ppm': 13, 'ozone_volt_mv': -256, 'tvoc_ppb': 0, 'batt_prcnt': 100, 'batt_volt': 4179, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '27.316666', 'wifi_strength_dbm': '-62', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454142, 'lon': 78.3498379, 'acc': 14.857000350952148}, 'timestamp': 1624467252267}",1624466980582,EB-F0-9E-16-C4-61
