,Date Time, Monitor ID, Location ID, NO2(ppm),Unnamed: 0,data.temp_c,data.hum_prcnt,data.press_hpa,data.eq_db,data.onesmin_db,data.onesmax_db,data.co_ppm,data.no2_ppb,data.co_mv,data.no2_mv,data.x_g,data.y_g,data.z_g,data.x_raw,data.y_raw,data.z_raw,data.lux_lx,data.uv_mwpm2,data.nc0p5_npcm3,data.nc1p0_npcm3,data.nc2p5_npcm3,data.nc4p0_npcm3,data.nc10p0_npcm3,data.mc1p0_ugpm3,data.mc2p5_ugpm3,data.mc4p0_ugpm3,data.mc10p0_ugpm3,data.typ_pm_um,data.ozone_ppm,data.ozone_volt_mv,data.tvoc_ppb,data.batt_prcnt,data.batt_volt,data.bme280_int,data.speco3_int,data.mic_int,data.mic4514_int,data.mic4514pre_int,data.sgpc3_int,data.sps30_int,data.sps30pre_int,data.lis3dh_int,data.si1133_int,data.batt_int,data.leds_on,data.code_version,data.gps_avg_snr,data.cell_strength_dbm,data.wifi_strength_dbm,data.wifi_strength_asl,data.location.lat,data.location.lon,data.location.acc,data.timestamp
165,2021-08-19 14:06:00,1,1,0.027999999999999997,8280.5,32.4,48.235,943.302,70.989,67.147,75.489,571.5,2383.5,2100.5,1171.0,-0.016,0.016,0.032,32512.0,256.0,512.0,0.0,0.0,102.174,116.754,117.499,117.639,117.677,14.726,16.026,16.392,16.465,0.537,75.0,-1494.5,0.0,76.0,3871.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.385,-86.0,-41.0,4.0,17.474,78.425,3.0,1629362177168.0
166,2021-08-19 14:07:00,1,1,0.019,8282.5,32.655,47.891,943.286,67.53,64.026,72.504,521.0,2210.5,1958.5,1119.5,-0.008,-0.032,0.0,32640.0,65024.0,32768.0,0.0,0.0,62.033,70.559,70.79,70.83,70.847,8.871,9.446,9.499,9.51,0.544,76.5,-1521.5,0.0,76.0,3875.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,17.083,-86.0,-41.0,4.0,17.474,78.425,3.75,1629362238876.5
167,2021-08-19 14:08:00,1,1,0.023,8284.5,32.955,47.491,943.307,70.942,66.696,75.41,532.5,2267.5,1997.5,1133.5,-0.032,0.0,0.032,65024.0,0.0,512.0,0.0,0.0,61.352,69.97,70.324,70.389,70.409,8.813,9.503,9.652,9.682,0.546,69.0,-1379.0,0.0,76.0,3876.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,17.067,-87.5,-41.0,4.0,17.474,78.425,4.0,1629362300703.5
168,2021-08-19 14:09:00,1,1,0.03,8286.5,33.245,46.968,943.244,70.254,65.879,74.518,521.5,2213.5,1963.0,1122.0,0.008,-0.008,0.0,128.0,32640.0,32768.0,0.0,0.0,72.442,83.41,84.365,84.55,84.589,10.577,11.909,12.496,12.613,0.586,60.5,-1210.0,0.0,76.0,3872.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,16.68,-87.0,-41.0,4.0,17.474,78.425,3.75,1629362362901.0
169,2021-08-19 14:10:00,1,1,0.024,8288.0,33.43,46.51,943.229,69.199,63.978,73.808,529.0,2210.0,1991.0,1122.0,-0.016,0.0,0.016,65280.0,0.0,256.0,0.0,0.0,69.472,79.983,80.894,81.071,81.108,10.142,11.415,11.973,12.085,0.564,59.0,-1185.0,0.0,76.0,3873.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,18.371,-86.0,-41.0,4.0,17.474,78.425,3.4,1629362410614.0
183,2021-08-19 14:24:00,1,1,0.040999999999999995,8289.0,32.81,46.655,939.93,79.879,70.978,89.749,631.0,2303.0,2274.0,1144.0,0.0,0.0,0.128,0.0,0.0,2048.0,0.0,0.0,185.618,210.819,211.305,211.382,211.427,26.476,27.998,27.998,27.998,0.483,79.0,-1581.0,0.0,76.0,3868.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,19.817,-78.0,-31.0,4.0,17.491,78.407,3.7,1629363277319.0
184,2021-08-19 14:25:00,1,1,0.04,8290.5,32.625,46.752,939.162,79.439,73.663,86.8,646.5,2339.0,2309.5,1155.0,-0.04,-0.04,-0.048,64896.0,64896.0,64768.0,0.0,0.0,407.644,462.991,464.057,464.227,464.326,58.146,61.488,61.488,61.488,0.462,66.5,-1331.5,0.0,75.5,3866.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.5,-81.5,-31.0,4.0,17.492,78.404,3.5,1629363324603.5
185,2021-08-19 14:26:00,1,1,0.037000000000000005,8292.5,32.325,46.927,939.319,74.752,70.116,81.624,555.5,2240.5,2058.0,1125.5,-0.088,0.0,-0.056,31360.0,0.0,31872.0,0.0,0.0,168.747,191.659,192.1,192.17,192.211,24.07,25.453,25.453,25.453,0.467,54.0,-1076.5,0.0,75.0,3856.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,16.229,-87.5,-31.0,4.0,17.491,78.401,3.75,1629363386220.5
186,2021-08-19 14:27:00,1,1,0.04,8294.5,31.97,47.771,940.305,75.037,69.993,85.042,547.5,2160.0,2036.0,1106.0,-0.032,-0.04,0.048,32256.0,64896.0,768.0,0.0,0.0,126.393,143.553,143.884,143.937,143.967,18.029,19.065,19.065,19.065,0.52,63.5,-1265.0,0.0,75.0,3864.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,15.894,-100.0,-31.0,4.0,17.487,78.4,3.2,1629363448049.5
187,2021-08-19 14:28:00,1,1,0.042,8296.5,31.715,48.94,940.658,76.275,67.736,86.598,538.0,2131.5,2008.5,1091.5,-0.008,0.016,-0.056,32640.0,256.0,31872.0,0.0,0.0,89.599,101.842,102.128,102.176,102.199,12.797,13.582,13.622,13.63,0.542,56.0,-1121.5,0.0,75.0,3862.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.565,-101.5,-31.0,4.0,17.484,78.397,3.2,1629363510052.5
188,2021-08-19 14:29:00,1,1,0.038,8298.5,31.415,49.58,939.945,77.037,71.03,84.89,553.0,2167.5,2051.5,1107.5,-0.008,-0.024,0.0,32640.0,32384.0,32768.0,0.0,0.0,89.954,102.214,102.481,102.525,102.547,12.841,13.609,13.633,13.638,0.532,72.5,-1451.0,0.0,75.0,3858.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,15.875,-104.5,-31.0,4.0,17.481,78.394,3.45,1629363571791.5
189,2021-08-19 14:30:00,1,1,0.046,8300.5,31.165,50.128,939.122,76.873,71.17,86.422,532.0,2085.0,1990.5,1083.0,0.008,0.08,0.024,32896.0,1280.0,33152.0,0.0,0.0,79.554,90.355,90.563,90.596,90.615,11.348,12.0,12.0,12.0,0.509,66.5,-1331.5,0.0,75.0,3860.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,17.63,-93.5,-31.0,4.0,17.475,78.395,2.9,1629363634573.0
190,2021-08-19 14:31:00,1,1,0.062,8302.5,30.935,50.956,940.068,75.061,68.003,79.762,572.5,2296.0,2103.0,1140.0,-0.024,0.032,-0.008,65152.0,512.0,32640.0,0.0,0.0,121.792,138.552,139.021,139.103,139.137,17.421,18.565,18.681,18.704,0.538,56.0,-1120.0,0.0,75.0,3864.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,16.062,-92.0,-31.0,4.0,17.471,78.392,3.85,1629363696372.5
191,2021-08-19 14:32:00,1,1,0.077,8304.5,30.745,51.122,940.49,78.106,69.035,86.935,556.5,2114.0,2057.5,1091.0,0.0,-0.048,-0.024,0.0,32000.0,32384.0,0.0,0.0,92.317,104.851,105.092,105.131,105.153,13.168,13.925,13.925,13.925,0.501,68.5,-1364.5,0.0,75.0,3857.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,18.466,-91.5,-31.0,4.0,17.468,78.394,3.1,1629363758542.0
192,2021-08-19 14:33:00,1,1,0.055,8306.5,30.625,52.04,939.612,77.635,72.086,85.739,554.0,2010.5,2058.0,1063.0,-0.104,-0.016,-0.096,63872.0,32512.0,64000.0,0.0,0.0,102.456,116.367,116.635,116.677,116.702,14.614,15.454,15.454,15.454,0.507,59.5,-1190.5,0.0,75.0,3864.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,23.488,-100.5,-31.5,4.0,17.47,78.389,2.85,1629363820004.5
193,2021-08-19 14:34:00,1,1,0.044000000000000004,8308.5,30.52,52.064,940.074,76.636,68.347,81.762,519.0,1972.5,1954.0,1054.5,0.072,-0.032,-0.224,33280.0,64640.0,29184.0,0.0,0.0,89.921,102.297,102.645,102.706,102.731,12.862,13.802,13.895,13.914,0.549,72.0,-1435.0,0.0,75.0,3854.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,23.985,-83.5,-36.0,4.0,17.472,78.386,2.9,1629363882009.5
194,2021-08-19 14:35:00,1,1,0.053,8310.5,30.56,51.766,940.166,77.291,66.997,85.898,522.5,1956.5,1965.5,1054.5,0.016,-0.024,0.008,33024.0,32384.0,32896.0,0.0,0.0,78.821,90.391,91.184,91.336,91.372,11.43,12.642,13.092,13.182,0.574,69.5,-1385.5,0.0,75.0,3855.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,23.766,-104.0,-36.0,4.0,17.474,78.383,2.35,1629363944163.0
195,2021-08-19 14:36:00,1,1,0.052000000000000005,8312.0,30.59,51.546,939.706,80.368,74.571,93.562,548.0,2039.0,2027.0,1069.0,0.0,0.048,-0.24,0.0,768.0,61696.0,0.0,0.0,82.466,94.866,95.894,96.094,96.136,12.022,13.482,14.105,14.229,0.578,69.0,-1367.0,0.0,75.0,3857.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,22.475,-98.0,-36.0,4.0,17.473,78.382,2.4,1629363990582.0
196,2021-08-19 14:37:00,1,1,0.051,8313.5,30.525,51.562,939.957,77.061,71.529,82.844,507.5,1923.0,1921.5,1033.5,0.08,0.056,-0.024,1280.0,896.0,32384.0,0.0,0.0,78.874,90.642,91.563,91.741,91.78,11.478,12.815,13.363,13.473,0.598,64.5,-1285.0,0.0,75.0,3864.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,17.552,-109.0,-36.0,4.0,17.469,78.385,2.95,1629364037104.0
197,2021-08-19 14:38:00,1,1,0.051,8315.5,30.365,51.805,939.736,78.819,71.762,84.703,537.0,1996.0,2010.0,1065.0,-0.032,-0.032,0.0,32256.0,65024.0,32768.0,0.0,0.0,95.669,112.126,114.719,115.234,115.323,14.392,17.438,19.233,19.592,0.653,73.0,-1455.5,0.0,75.0,3854.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,24.455,-95.5,-36.0,4.0,17.464,78.386,2.45,1629364099176.5
198,2021-08-19 14:39:00,1,1,0.033,8317.5,30.38,51.933,939.948,76.287,71.147,89.351,510.0,1924.5,1930.5,1040.0,0.032,-0.008,-0.032,512.0,32640.0,32256.0,0.0,0.0,88.379,104.904,108.192,108.849,108.957,13.58,17.255,19.598,20.067,0.68,61.0,-1222.5,0.0,75.0,3852.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,22.656,-111.0,-36.0,4.0,17.462,78.39,3.5,1629364160957.5
199,2021-08-19 14:40:00,1,1,0.065,8319.5,30.385,52.085,940.234,75.866,70.477,88.874,510.0,1949.5,1930.0,1045.0,-0.04,-0.024,0.032,32128.0,32384.0,512.0,0.0,0.0,164.499,190.243,192.976,193.512,193.616,24.198,27.769,29.534,29.887,0.56,70.5,-1404.5,0.0,74.5,3855.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.908,-96.0,-36.0,4.0,17.459,78.396,2.8,1629364222984.5
200,2021-08-19 14:41:00,1,1,0.063,8321.5,30.37,52.252,940.405,75.62,71.318,83.077,496.5,1905.0,1893.5,1037.5,-0.016,0.008,0.016,65280.0,32896.0,256.0,0.0,0.0,93.265,108.294,110.137,110.5,110.568,13.812,16.12,17.346,17.591,0.622,81.0,-1612.0,0.0,74.5,3855.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,23.222,-78.0,-36.0,4.0,17.455,78.397,2.4,1629364284679.5
201,2021-08-19 14:42:00,1,1,0.057999999999999996,8323.5,30.48,51.92,940.436,74.57,69.649,80.485,567.5,2067.5,2089.0,1076.5,-0.024,-0.008,0.008,32384.0,32640.0,32896.0,0.0,0.0,124.51,146.678,150.56,151.333,151.463,18.893,23.345,26.07,26.615,0.686,70.5,-1410.5,0.0,74.5,3849.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,24.83,-78.0,-36.0,4.0,17.453,78.397,2.3,1629364346788.5
202,2021-08-19 14:43:00,1,1,0.061,8325.5,30.735,51.744,940.237,74.8,69.92,83.288,632.5,2303.0,2272.5,1143.0,0.0,-0.008,0.008,32768.0,32640.0,32896.0,0.0,0.0,102.659,126.103,132.793,134.138,134.344,16.688,23.728,28.649,29.634,0.725,75.5,-1506.5,0.0,74.0,3856.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,24.455,-84.0,-36.0,4.0,17.452,78.395,2.35,1629364408510.0
203,2021-08-19 14:44:00,1,1,0.233,8327.5,30.965,51.207,939.42,75.99,71.106,84.397,594.0,2222.5,2163.5,1124.0,0.0,-0.024,-0.128,32768.0,32384.0,63488.0,0.0,0.0,105.087,124.51,128.268,129.018,129.142,16.099,20.322,22.991,23.525,0.606,74.5,-1484.5,0.0,75.0,3852.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,24.685,-103.5,-36.0,4.0,17.452,78.39,2.25,1629364471122.0
204,2021-08-19 14:45:00,1,1,0.05,8329.5,31.095,51.095,938.862,75.088,72.238,78.285,575.5,2125.0,2112.5,1092.0,-0.048,-0.04,-0.048,64768.0,32128.0,64768.0,0.0,0.0,109.175,126.205,127.982,128.33,128.399,16.048,18.382,19.525,19.753,0.577,79.0,-1574.5,0.0,74.0,3856.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,24.534,-82.5,-36.0,4.0,17.453,78.385,2.2,1629364533164.5
205,2021-08-19 14:46:00,1,1,0.036000000000000004,8331.5,31.165,50.267,938.512,71.364,68.492,74.281,561.0,2103.0,2065.0,1086.0,-0.008,0.0,-0.048,32640.0,32768.0,64768.0,0.0,0.0,75.747,87.187,88.165,88.356,88.396,11.053,12.428,13.026,13.146,0.591,72.0,-1437.0,0.0,74.0,3843.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.51,-73.0,-36.0,4.0,17.453,78.383,2.35,1629364595252.0
206,2021-08-19 14:47:00,1,1,0.031,8333.5,31.335,49.226,938.674,74.87,69.752,83.2,536.5,2051.5,2007.5,1078.5,-0.056,-0.008,0.128,31872.0,32640.0,2048.0,0.0,0.0,66.893,76.932,77.754,77.913,77.948,9.748,10.92,11.416,11.515,0.563,66.5,-1333.0,0.0,74.0,3849.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,22.434,-82.0,-36.0,4.0,17.455,78.384,2.5,1629364657174.5
207,2021-08-19 14:48:00,1,1,0.035,8335.5,31.385,48.667,938.565,76.819,69.864,83.268,519.5,1994.5,1960.5,1058.5,0.0,0.072,0.024,32768.0,1152.0,33152.0,0.0,0.0,55.843,64.31,65.054,65.199,65.229,8.156,9.191,9.649,9.741,0.57,63.0,-1248.5,0.0,74.0,3846.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.078,-84.5,-26.5,4.0,17.454,78.381,2.35,1629364719181.0
208,2021-08-19 14:49:00,1,1,0.04,8337.5,31.22,49.056,938.858,77.463,70.512,85.5,522.0,1958.5,1963.5,1046.0,0.008,0.072,-0.048,128.0,1152.0,32000.0,0.0,0.0,95.229,108.272,108.599,108.654,108.679,13.608,13.963,13.989,13.994,0.536,61.5,-1223.5,0.0,74.0,3850.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.47,-95.0,-17.0,4.0,17.456,78.377,2.85,1629364781299.5
209,2021-08-19 14:50:00,1,1,0.053,8339.5,31.08,49.302,937.628,77.591,70.755,85.788,507.0,1919.5,1922.0,1039.0,0.056,0.104,0.056,33152.0,64640.0,896.0,0.0,0.0,79.831,91.381,92.071,92.202,92.234,11.54,12.658,13.027,13.1,0.561,60.0,-1192.5,0.0,74.0,3847.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,22.679,-89.5,-17.0,4.0,17.455,78.372,2.85,1629364843494.5
210,2021-08-19 14:51:00,1,1,0.055,8341.0,30.91,49.719,936.507,74.57,69.281,77.725,497.0,1914.0,1892.0,1033.0,-0.016,0.016,0.0,65280.0,256.0,0.0,0.0,0.0,74.293,85.22,85.982,86.128,86.162,10.778,11.934,12.369,12.456,0.575,66.0,-1310.0,0.0,74.0,3868.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,23.057,-123.0,-17.0,4.0,17.452,78.37,3.3,1629364889657.0
211,2021-08-19 14:52:00,1,1,0.046,8343.0,30.727,50.268,935.739,75.568,70.621,80.974,510.333,1910.667,1932.667,1038.0,-0.048,-0.059,-0.117,64768.0,64597.333,63658.667,0.0,0.0,81.075,93.109,94.015,94.189,94.228,11.785,13.119,13.65,13.756,0.548,71.333,-1428.667,0.0,74.0,3852.667,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,16.047,-105.333,-17.0,4.0,17.448,78.374,4.133,1629364941014.667
212,2021-08-19 14:53:00,1,1,0.045,8345.5,30.58,50.881,936.537,74.428,70.397,79.125,496.5,1889.0,1895.0,1030.0,-0.04,-0.008,0.072,64896.0,32640.0,1152.0,0.0,0.0,69.941,80.435,81.292,81.458,81.494,10.191,11.415,11.932,12.035,0.566,70.5,-1408.5,0.0,74.0,3844.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,22.353,-85.5,-17.0,4.0,17.444,78.376,2.75,1629364997892.5
213,2021-08-19 14:54:00,1,1,0.061,8347.5,30.545,51.178,937.312,76.798,71.428,81.327,542.0,1924.5,2017.5,1039.5,0.064,0.08,0.072,1024.0,34048.0,1152.0,0.0,0.0,102.505,118.016,119.36,119.621,119.676,14.964,16.843,17.668,17.833,0.579,70.5,-1409.5,0.0,74.0,3841.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.654,-87.0,-17.0,4.0,17.44,78.377,2.7,1629365059994.0
214,2021-08-19 14:55:00,1,1,0.083,8349.5,30.405,50.908,939.127,80.313,75.474,84.625,499.0,1882.0,1899.5,1028.0,-0.048,-0.064,-0.08,32000.0,64512.0,64256.0,0.0,0.0,102.659,118.425,119.928,120.221,120.281,15.036,17.069,18.016,18.205,0.58,70.5,-1412.0,0.0,73.5,3842.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,22.399,-105.0,-17.0,4.0,17.432,78.375,3.25,1629365122103.0
215,2021-08-19 14:56:00,1,1,0.061,8351.5,30.275,51.674,940.44,73.083,68.221,79.493,550.0,1962.0,2042.0,1046.0,0.024,-0.04,0.096,384.0,64896.0,1536.0,0.0,0.0,79.646,91.1,91.741,91.862,91.894,11.498,12.569,12.901,12.967,0.547,81.0,-1611.5,0.0,73.0,3848.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.05,-93.0,-17.0,4.0,17.429,78.375,3.05,1629365184209.5
216,2021-08-19 14:57:00,1,1,0.064,8353.5,30.365,52.258,940.63,76.924,71.885,82.844,585.0,2048.0,2142.0,1074.5,0.008,-0.048,0.056,128.0,32000.0,896.0,0.0,0.0,148.642,169.166,169.786,169.895,169.938,21.276,22.718,22.895,22.93,0.52,79.0,-1575.0,0.0,73.0,3839.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,23.139,-98.0,-17.0,4.0,17.432,78.372,2.85,1629365245835.0
217,2021-08-19 14:58:00,1,1,0.068,8355.5,30.46,51.568,939.552,75.795,70.884,84.429,559.0,1974.5,2064.5,1051.0,0.016,0.04,-0.024,33024.0,33408.0,32384.0,0.0,0.0,176.407,200.359,200.82,200.893,200.936,25.163,26.609,26.609,26.609,0.473,80.0,-1590.0,0.0,73.0,3842.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,22.659,-86.0,-17.0,4.0,17.436,78.367,2.5,1629365308038.5
218,2021-08-19 14:59:00,1,1,0.057,8357.5,30.405,51.519,938.503,74.543,70.889,78.427,514.0,1919.0,1943.5,1039.5,0.016,-0.064,-0.024,256.0,64512.0,65152.0,0.0,0.0,184.153,209.156,209.637,209.714,209.759,26.268,27.777,27.777,27.777,0.475,82.0,-1632.5,0.0,73.0,3842.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,22.909,-71.5,-17.0,4.0,17.438,78.364,2.15,1629365370341.0
219,2021-08-19 15:00:00,1,1,0.055,8359.5,30.475,51.563,938.566,71.78,69.673,74.872,579.0,2065.5,2121.0,1076.5,-0.016,-0.008,0.024,32512.0,32640.0,384.0,0.0,0.0,142.32,161.643,162.015,162.074,162.109,20.3,21.467,21.467,21.467,0.482,81.0,-1617.0,0.0,73.0,3842.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.25,-69.5,-17.0,4.0,17.438,78.364,2.0,1629365432445.5
220,2021-08-19 15:01:00,1,1,0.043,8361.5,30.725,50.667,938.27,72.83,67.099,78.537,545.0,2014.0,2021.5,1065.5,-0.016,-0.04,-0.024,65280.0,64896.0,32384.0,0.0,0.0,89.581,102.051,102.493,102.573,102.6,12.844,13.779,13.938,13.97,0.543,74.0,-1483.5,0.0,73.0,3835.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,24.833,-61.5,-17.0,4.0,17.439,78.363,2.05,1629365493967.5
221,2021-08-19 15:02:00,1,1,0.042,8363.5,30.89,50.607,938.218,67.601,62.251,77.238,535.5,2033.5,2001.0,1067.0,-0.032,-0.016,0.032,65024.0,65280.0,33280.0,0.0,0.0,82.653,95.471,96.765,97.018,97.069,12.133,13.851,14.677,14.842,0.596,80.0,-1603.0,0.0,73.0,3845.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.555,-60.5,-17.0,4.0,17.439,78.363,1.45,1629365555979.5
222,2021-08-19 15:03:00,1,1,0.057,8365.5,31.125,50.433,938.252,66.305,61.555,72.436,546.0,2074.5,2028.0,1080.5,-0.032,-0.008,0.04,65024.0,32640.0,33408.0,0.0,0.0,97.621,114.006,116.376,116.846,116.929,14.598,17.44,19.061,19.385,0.634,77.0,-1531.5,0.0,73.0,3837.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.28,-60.0,-17.0,4.0,17.439,78.363,1.6,1629365618868.5
223,2021-08-19 15:04:00,1,1,0.045,8367.5,31.36,50.185,938.173,68.927,61.921,76.728,561.5,2140.5,2071.0,1098.5,-0.04,-0.008,-0.048,32128.0,32640.0,64768.0,0.0,0.0,96.755,112.623,114.721,115.136,115.211,14.389,16.963,18.377,18.659,0.575,75.5,-1504.5,0.0,73.0,3844.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.585,-68.5,-17.0,4.0,17.44,78.362,2.3,1629365680193.0
224,2021-08-19 15:05:00,1,1,0.035,8369.5,31.455,49.178,937.813,74.048,68.801,80.095,551.0,2128.0,2041.5,1098.0,0.04,0.016,0.032,640.0,33024.0,512.0,0.0,0.0,145.943,137.4,137.716,137.767,137.796,17.256,18.248,18.248,18.248,0.519,82.0,-1628.5,0.0,73.0,3841.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.786,-72.0,-17.0,4.0,17.442,78.359,2.35,1629365742301.0
225,2021-08-19 15:06:00,1,1,0.035,8371.5,31.385,49.649,937.288,70.494,63.339,78.201,535.0,2058.5,1998.5,1081.0,0.016,-0.032,0.0,256.0,65024.0,32768.0,0.0,0.0,94.906,107.792,108.04,108.08,108.103,13.537,14.315,14.315,14.315,0.518,73.5,-1466.5,0.0,73.0,3832.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.546,-83.5,-17.0,4.0,17.442,78.358,2.7,1629365803919.0
315,2021-08-19 16:36:00,1,1,0.017,8373.0,32.94,47.095,936.048,63.07,52.767,75.479,475.0,2003.0,1831.0,1059.0,-0.016,0.016,-0.016,65280.0,256.0,65280.0,0.0,0.0,50.878,58.389,58.93,59.034,59.058,7.387,8.198,8.511,8.573,0.575,62.0,-1230.0,0.0,81.0,3951.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.225,-92.0,-56.0,3.0,17.46,78.334,2.8,1629371215340.0
316,2021-08-19 16:37:00,1,1,0.018000000000000002,8374.5,33.195,46.621,936.015,62.676,52.072,72.788,476.5,1965.5,1836.5,1053.0,-0.032,0.0,0.016,32256.0,0.0,33024.0,0.0,0.0,49.717,56.844,57.23,57.302,57.321,7.173,7.827,8.022,8.061,0.558,50.5,-1007.0,0.0,81.0,3945.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.421,-91.0,-54.5,3.5,17.46,78.334,2.35,1629371261851.0
317,2021-08-19 16:38:00,1,1,0.016,8376.5,33.55,45.92,936.02,58.352,52.051,68.366,477.5,1999.5,1837.5,1058.0,-0.032,0.0,-0.032,65024.0,0.0,65024.0,0.0,0.0,53.759,61.28,61.57,61.623,61.64,7.716,8.301,8.416,8.439,0.559,59.0,-1172.5,0.0,81.0,3940.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.629,-88.5,-49.0,4.0,17.46,78.334,1.85,1629371323503.5
