,Date Time, Monitor ID, Location ID, CO(ppm),data.temp_c,data.hum_prcnt,data.press_hpa,data.eq_db,data.onesmin_db,data.onesmax_db,data.co_ppm,data.no2_ppb,data.co_mv,data.no2_mv,data.x_g,data.y_g,data.z_g,data.x_raw,data.y_raw,data.z_raw,data.lux_lx,data.uv_mwpm2,data.nc0p5_npcm3,data.nc1p0_npcm3,data.nc2p5_npcm3,data.nc4p0_npcm3,data.nc10p0_npcm3,data.mc1p0_ugpm3,data.mc2p5_ugpm3,data.mc4p0_ugpm3,data.mc10p0_ugpm3,data.typ_pm_um,data.ozone_ppm,data.ozone_volt_mv,data.tvoc_ppb,data.batt_prcnt,data.batt_volt,data.bme280_int,data.speco3_int,data.mic_int,data.mic4514_int,data.mic4514pre_int,data.sgpc3_int,data.sps30_int,data.sps30pre_int,data.lis3dh_int,data.si1133_int,data.batt_int,data.leds_on,data.code_version,data.gps_avg_snr,data.cell_strength_dbm,data.wifi_strength_dbm,data.wifi_strength_asl,data.location.lat,data.location.lon,data.location.acc,data.timestamp,Unnamed: 0,Unnamed: 0.1,timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
87,2021-09-16 19:21:00,1,1,5.33,32.34,35.477,938.715,52.421,51.703,52.979,676.0,3500.0,2399.0,1484.0,0.032,-0.032,0.016,512.0,65024.0,256.0,55.483,0.218,16.464,18.738,18.783,18.791,18.796,2.354,2.489,2.489,2.489,0.512,0.0,48.0,0.0,92.0,4063.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,12.912,1631800264937.0,232773.0,232773.0,1631800264937.0,32.34,35.477,938.715,0.0,48.0,676.0,2399.0,3500.0,1484.0,0.0,2.489,2.354,2.489,2.489,16.464,18.738,18.783,18.791,18.796,0.512,0.032,-0.032,0.016,512.0,65024.0,256.0,52.421,51.703,52.979,55.483,0.218,4063.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631800267897.0,17.445,78.35,12.912,65.262,111.518,44.731,0.065,0.773,0.0,88.7,0.687,1.717,0.597,1.493,1.0
89,2021-09-16 19:23:00,1,1,5.1,32.37,35.601,938.782,53.024,52.366,53.659,671.0,3478.0,2377.0,1477.0,0.064,0.0,-0.032,1024.0,0.0,65024.0,55.452,0.624,16.585,18.876,18.921,18.929,18.934,2.371,2.507,2.507,2.507,0.493,2.0,-38.0,0.0,92.0,4070.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,13.325,1631800405053.0,232775.0,232775.0,1631800405053.0,32.37,35.601,938.782,2.0,-38.0,671.0,2377.0,3478.0,1477.0,0.0,2.507,2.371,2.507,2.507,16.585,18.876,18.921,18.929,18.934,0.493,0.064,0.0,-0.032,1024.0,0.0,65024.0,53.024,52.366,53.659,55.452,0.624,4070.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631800407977.0,17.445,78.35,13.325,65.95,110.815,48.184,0.066,0.773,16.044,88.4,0.692,1.73,0.602,1.504,1.0
91,2021-09-16 19:25:00,1,1,4.84,32.37,35.686,938.786,52.792,52.216,53.577,668.0,3485.0,2369.0,1478.0,-0.016,-0.064,-0.032,65280.0,64512.0,65024.0,55.452,0.569,14.415,16.406,16.446,16.453,16.457,2.061,2.179,2.179,2.179,0.495,0.0,112.0,0.0,92.0,4060.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,13.003,1631800526294.0,232777.0,232777.0,1631800526294.0,32.37,35.686,938.786,0.0,112.0,668.0,2369.0,3485.0,1478.0,0.0,2.179,2.061,2.179,2.179,14.415,16.406,16.446,16.453,16.457,0.495,-0.016,-0.064,-0.032,65280.0,64512.0,65024.0,52.792,52.216,53.577,55.452,0.569,4060.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631800531688.0,17.445,78.35,13.003,66.445,111.04,44.711,0.066,0.74,0.0,88.5,0.601,1.504,0.523,1.307,1.0
93,2021-09-16 19:27:00,1,1,4.57,32.39,35.748,938.804,52.878,52.305,53.473,663.0,3507.0,2361.0,1480.0,0.032,0.0,-0.032,512.0,0.0,65024.0,55.296,0.569,15.135,17.226,17.267,17.274,17.279,2.164,2.288,2.288,2.288,0.498,0.0,132.0,0.0,91.0,4064.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,12.998,1631800625664.0,232778.0,232778.0,1631800625664.0,32.39,35.748,938.804,0.0,132.0,663.0,2361.0,3507.0,1480.0,0.0,2.288,2.164,2.288,2.288,15.135,17.226,17.267,17.274,17.279,0.498,0.032,0.0,-0.032,512.0,0.0,65024.0,52.878,52.305,53.473,55.296,0.569,4064.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631800636795.0,17.445,78.35,12.998,67.184,111.745,44.7,0.067,0.754,0.0,88.7,0.631,1.579,0.549,1.373,1.0
95,2021-09-16 19:29:00,1,1,4.06,32.41,35.811,938.835,53.157,52.514,54.498,658.0,3457.0,2346.0,1474.0,-0.048,-0.016,-0.064,64768.0,65280.0,64512.0,55.41,0.51,11.331,12.897,12.928,12.933,12.936,1.62,1.713,1.713,1.713,0.485,0.0,120.0,0.0,92.0,4054.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,13.083,1631800765202.0,232780.0,232780.0,1631800765202.0,32.41,35.811,938.835,0.0,120.0,658.0,2346.0,3457.0,1474.0,0.0,1.713,1.62,1.713,1.713,11.331,12.897,12.928,12.933,12.936,0.485,-0.048,-0.016,-0.064,64768.0,65280.0,64512.0,53.157,52.514,54.498,55.41,0.51,4054.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631800768657.0,17.445,78.35,13.083,67.924,110.146,44.689,0.068,0.684,0.0,88.2,0.473,1.182,0.411,1.028,1.0
97,2021-09-16 19:31:00,1,1,3.79,32.42,35.691,938.831,53.328,52.516,54.786,648.0,3442.0,2318.0,1463.0,-0.032,0.0,-0.112,65024.0,0.0,63744.0,52.482,0.187,14.03,15.968,16.007,16.013,16.018,2.006,2.121,2.121,2.121,0.473,0.0,134.0,0.0,92.0,4060.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,12.846,1631800919824.0,232782.0,232782.0,1631800919824.0,32.42,35.691,938.831,0.0,134.0,648.0,2318.0,3442.0,1463.0,0.0,2.121,2.006,2.121,2.121,14.03,15.968,16.007,16.013,16.018,0.473,-0.032,0.0,-0.112,65024.0,0.0,63744.0,53.328,52.516,54.786,52.482,0.187,4060.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631800922768.0,17.445,78.35,12.846,69.564,109.665,44.687,0.07,0.73,0.0,88.1,0.585,1.463,0.509,1.273,1.0
100,2021-09-16 19:34:00,1,1,3.51,32.43,35.728,938.835,54.246,53.151,57.638,644.0,3450.0,2299.0,1459.0,0.032,0.0,0.048,512.0,0.0,768.0,52.635,0.226,12.494,14.22,14.255,14.26,14.264,1.786,1.889,1.889,1.889,0.487,0.0,10.0,0.0,92.0,4070.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,13.077,1631801086381.0,232783.0,232783.0,1631801086381.0,32.43,35.728,938.835,0.0,10.0,644.0,2299.0,3450.0,1459.0,0.0,1.889,1.786,1.889,1.889,12.494,14.22,14.255,14.26,14.264,0.487,0.032,0.0,0.048,512.0,0.0,768.0,54.246,53.151,57.638,52.635,0.226,4070.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631801089347.0,17.445,78.35,13.077,70.185,109.921,44.681,0.07,0.705,0.0,88.2,0.521,1.303,0.453,1.133,1.0
102,2021-09-16 19:36:00,1,1,3.37,32.44,35.789,938.831,54.0,53.062,55.0,640.0,3425.0,2296.0,1456.0,0.0,0.0,0.064,0.0,0.0,1024.0,52.42,0.172,13.02,14.818,14.854,14.86,14.864,1.861,1.968,1.968,1.968,0.483,2.0,-31.0,0.0,92.0,4064.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,12.224,1631801205235.0,232785.0,232785.0,1631801205235.0,32.44,35.789,938.831,2.0,-31.0,640.0,2296.0,3425.0,1456.0,0.0,1.968,1.861,1.968,1.968,13.02,14.818,14.854,14.86,14.864,0.483,0.0,0.0,0.064,0.0,0.0,1024.0,54.0,53.062,55.0,52.42,0.172,4064.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631801208201.0,17.445,78.35,12.224,70.803,109.122,48.146,0.071,0.712,15.247,87.9,0.543,1.358,0.472,1.181,1.0
104,2021-09-16 19:38:00,1,1,3.05,32.46,35.839,938.859,53.871,52.963,55.037,640.0,3428.0,2291.0,1458.0,-0.048,-0.032,-0.144,64768.0,65024.0,63232.0,52.76,0.179,11.185,12.731,12.761,12.766,12.77,1.599,1.691,1.691,1.691,0.479,0.0,41.0,0.0,92.0,4058.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,13.594,1631801326676.0,232786.0,232786.0,1631801326676.0,32.46,35.839,938.859,0.0,41.0,640.0,2291.0,3428.0,1458.0,0.0,1.691,1.599,1.691,1.691,11.185,12.731,12.761,12.766,12.77,0.479,-0.048,-0.032,-0.144,64768.0,65024.0,63232.0,53.871,52.963,55.037,52.76,0.179,4058.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631801329638.0,17.445,78.35,13.594,70.706,109.218,44.664,0.071,0.679,0.0,87.9,0.467,1.167,0.406,1.015,1.0
106,2021-09-16 19:40:00,1,1,2.77,32.47,35.9,938.875,53.8,53.044,55.474,638.0,3410.0,2286.0,1457.0,0.0,0.016,0.048,0.0,256.0,768.0,52.906,0.078,9.634,10.965,10.992,10.996,10.999,1.377,1.456,1.456,1.456,0.501,8.0,-150.0,0.0,92.0,4064.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,13.267,1631801446914.0,232788.0,232788.0,1631801446914.0,32.47,35.9,938.875,8.0,-150.0,638.0,2286.0,3410.0,1457.0,0.0,1.456,1.377,1.456,1.456,9.634,10.965,10.992,10.996,10.999,0.501,0.0,0.016,0.048,0.0,256.0,768.0,53.8,53.044,55.474,52.906,0.078,4064.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631801453347.0,17.445,78.35,13.267,70.989,108.643,58.541,0.071,0.646,13.804,87.8,0.402,1.005,0.35,0.874,1.0
108,2021-09-16 19:42:00,1,1,2.62,32.48,35.853,938.89,55.408,52.838,69.497,637.0,3403.0,2287.0,1457.0,-0.016,0.0,0.112,65280.0,0.0,1792.0,53.062,0.41,10.83,12.326,12.356,12.361,12.364,1.548,1.637,1.637,1.637,0.494,0.0,23.0,0.0,92.0,4058.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,13.515,1631801566563.0,232789.0,232789.0,1631801566563.0,32.48,35.853,938.89,0.0,23.0,637.0,2287.0,3403.0,1457.0,0.0,1.637,1.548,1.637,1.637,10.83,12.326,12.356,12.361,12.364,0.494,-0.016,0.0,0.112,65280.0,0.0,1792.0,55.408,52.838,69.497,53.062,0.41,4058.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631801569522.0,17.445,78.35,13.515,71.114,108.419,44.654,0.071,0.67,0.0,87.7,0.452,1.13,0.393,0.982,1.0
110,2021-09-16 19:44:00,1,1,2.52,32.48,35.793,938.936,55.25,52.431,69.156,636.0,3400.0,2275.0,1448.0,-0.048,0.0,-0.048,64768.0,0.0,64768.0,55.108,0.078,14.584,16.599,16.639,16.646,16.651,2.085,2.205,2.205,2.205,0.517,0.0,-8.0,0.0,91.0,4051.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,12.568,1631801686609.0,232791.0,232791.0,1631801686609.0,32.48,35.793,938.936,0.0,-8.0,636.0,2275.0,3400.0,1448.0,0.0,2.205,2.085,2.205,2.205,14.584,16.599,16.639,16.646,16.651,0.517,-0.048,0.0,-0.048,64768.0,0.0,64768.0,55.25,52.431,69.156,55.108,0.078,4051.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631801689772.0,17.445,78.35,12.568,71.288,108.322,44.655,0.071,0.736,0.0,87.7,0.609,1.521,0.529,1.323,1.0
112,2021-09-16 19:46:00,1,1,2.42,32.51,35.855,939.006,53.087,52.424,53.801,636.0,3400.0,2286.0,1454.0,0.0,0.032,-0.096,0.0,512.0,64000.0,55.671,0.094,10.081,11.474,11.501,11.506,11.509,1.441,1.524,1.524,1.524,0.513,0.0,22.0,0.0,91.0,4056.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,13.509,1631801816990.0,232793.0,232793.0,1631801816990.0,32.51,35.855,939.006,0.0,22.0,636.0,2286.0,3400.0,1454.0,0.0,1.524,1.441,1.524,1.524,10.081,11.474,11.501,11.506,11.509,0.513,0.0,0.032,-0.096,0.0,512.0,64000.0,53.087,52.424,53.801,55.671,0.094,4056.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631801819963.0,17.445,78.35,13.509,71.143,108.323,44.639,0.071,0.655,0.0,87.7,0.421,1.051,0.366,0.914,1.0
115,2021-09-16 19:49:00,1,1,2.28,32.52,35.965,938.94,53.575,53.131,55.457,636.0,3392.0,2283.0,1453.0,-0.016,0.032,0.016,65280.0,512.0,256.0,55.608,0.357,9.68,11.017,11.044,11.048,11.051,1.384,1.463,1.463,1.463,0.524,0.0,49.0,0.0,91.0,4064.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,13.508,1631801987119.0,232794.0,232794.0,1631801987119.0,32.52,35.965,938.94,0.0,49.0,636.0,2283.0,3392.0,1453.0,0.0,1.463,1.384,1.463,1.463,9.68,11.017,11.044,11.048,11.051,0.524,-0.016,0.032,0.016,65280.0,512.0,256.0,53.575,53.131,55.457,55.608,0.357,4064.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631801998005.0,17.445,78.35,13.508,71.086,108.068,44.632,0.071,0.646,0.0,87.6,0.404,1.01,0.351,0.878,1.0
117,2021-09-16 19:51:00,1,1,2.18,32.54,36.027,938.987,53.42,52.949,54.114,635.0,3385.0,2280.0,1451.0,-0.016,0.016,0.0,65280.0,256.0,0.0,55.233,0.202,9.514,10.829,10.855,10.859,10.862,1.36,1.438,1.438,1.438,0.538,0.0,43.0,0.0,91.0,4064.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,13.495,1631802091464.0,232796.0,232796.0,1631802091464.0,32.54,36.027,938.987,0.0,43.0,635.0,2280.0,3385.0,1451.0,0.0,1.438,1.36,1.438,1.438,9.514,10.829,10.855,10.859,10.862,0.538,-0.016,0.016,0.0,65280.0,256.0,0.0,53.42,52.949,54.114,55.233,0.202,4064.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631802094450.0,17.445,78.35,13.495,71.155,107.845,44.62,0.071,0.642,0.0,87.5,0.397,0.992,0.345,0.863,1.0
119,2021-09-16 19:53:00,1,1,2.11,32.55,36.113,939.01,53.338,52.739,54.069,635.0,3396.0,2281.0,1454.0,0.032,-0.016,0.08,512.0,65280.0,1280.0,55.577,0.457,7.668,8.727,8.748,8.752,8.754,1.096,1.159,1.159,1.159,0.547,0.0,-9.0,0.0,91.0,4052.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,13.28,1631802208338.0,232798.0,232798.0,1631802208338.0,32.55,36.113,939.01,0.0,-9.0,635.0,2281.0,3396.0,1454.0,0.0,1.159,1.096,1.159,1.159,7.668,8.727,8.748,8.752,8.754,0.547,0.032,-0.016,0.08,512.0,65280.0,1280.0,53.338,52.739,54.069,55.577,0.457,4052.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631802211302.0,17.445,78.35,13.28,71.101,108.198,44.613,0.071,0.601,0.0,87.6,0.32,0.8,0.278,0.696,1.0
121,2021-09-16 19:55:00,1,1,1.96,32.56,36.15,938.995,53.172,52.213,54.343,636.0,3396.0,2277.0,1445.0,0.048,0.0,0.048,768.0,0.0,768.0,55.608,0.055,7.17,8.161,8.181,8.184,8.186,1.025,1.084,1.084,1.084,0.55,0.0,10.0,0.0,91.0,4057.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-51.0,4.0,17.445,78.35,13.367,1631802317041.0,232799.0,232799.0,1631802317041.0,32.56,36.15,938.995,0.0,10.0,636.0,2277.0,3396.0,1445.0,0.0,1.084,1.025,1.084,1.084,7.17,8.161,8.181,8.184,8.186,0.55,0.048,0.0,0.048,768.0,0.0,768.0,53.172,52.213,54.343,55.608,0.055,4057.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631802320009.0,17.445,78.35,13.367,70.883,108.198,44.608,0.071,0.589,0.0,87.6,0.299,0.748,0.26,0.65,1.0
124,2021-09-16 19:58:00,1,1,1.84,32.58,36.201,939.006,55.378,53.31,68.847,634.0,3392.0,2279.0,1450.0,-0.032,-0.016,-0.016,65024.0,65280.0,65280.0,55.452,0.047,5.98,6.817,6.84,6.845,6.847,0.857,0.913,0.919,0.92,0.562,4.0,-75.0,0.0,91.0,4044.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-53.0,4.0,17.445,78.35,13.367,1631802527523.0,232801.0,232801.0,1631802527523.0,32.58,36.201,939.006,4.0,-75.0,634.0,2279.0,3392.0,1450.0,0.0,0.913,0.857,0.919,0.92,5.98,6.817,6.84,6.845,6.847,0.562,-0.032,-0.016,-0.016,65024.0,65280.0,65280.0,55.378,53.31,68.847,55.452,0.047,4044.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631802532574.0,17.445,78.35,13.367,71.121,108.071,51.539,0.071,0.558,12.842,87.6,0.252,0.63,0.219,0.548,1.0
129,2021-09-16 20:03:00,1,1,1.65,32.61,36.203,938.953,53.723,53.258,54.167,632.0,3364.0,2272.0,1444.0,-0.016,0.016,-0.128,65280.0,256.0,63488.0,55.723,0.265,8.91,10.141,10.166,10.17,10.173,1.274,1.347,1.347,1.347,0.524,0.0,122.0,0.0,91.0,4053.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-53.0,4.0,17.445,78.35,13.367,1631802818306.0,232804.0,232804.0,1631802818306.0,32.61,36.203,938.953,0.0,122.0,632.0,2272.0,3364.0,1444.0,0.0,1.347,1.274,1.347,1.347,8.91,10.141,10.166,10.17,10.173,0.524,-0.016,0.016,-0.128,65280.0,256.0,63488.0,53.723,53.258,54.167,55.723,0.265,4053.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631802821309.0,17.445,78.35,13.367,71.317,107.175,44.582,0.071,0.628,0.0,87.3,0.372,0.929,0.323,0.808,1.0
133,2021-09-16 20:07:00,1,1,1.51,32.63,36.119,938.953,53.864,53.097,55.147,631.0,3389.0,2271.0,1441.0,0.032,0.0,0.0,512.0,0.0,0.0,52.138,0.426,8.09,9.207,9.229,9.233,9.236,1.156,1.223,1.223,1.223,0.549,0.0,0.0,0.0,91.0,4043.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-53.0,4.0,17.445,78.35,13.367,1631803075883.0,232807.0,232807.0,1631803075883.0,32.63,36.119,938.953,0.0,0.0,631.0,2271.0,3389.0,1441.0,0.0,1.223,1.156,1.223,1.223,8.09,9.207,9.229,9.233,9.236,0.549,0.032,0.0,0.0,512.0,0.0,0.0,53.864,53.097,55.147,52.138,0.426,4043.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631803078992.0,17.445,78.35,13.367,71.399,107.974,44.574,0.071,0.611,0.0,87.6,0.338,0.844,0.293,0.734,1.0
137,2021-09-16 20:11:00,1,1,1.42,32.66,36.17,939.034,53.952,53.372,55.197,631.0,3371.0,2269.0,1446.0,0.016,0.016,-0.048,256.0,256.0,64768.0,55.574,0.055,6.999,7.97,7.992,7.996,7.998,1.001,1.061,1.064,1.064,0.554,0.0,158.0,0.0,91.0,4045.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-53.0,4.0,17.445,78.35,13.367,1631803289350.0,232809.0,232809.0,1631803289350.0,32.66,36.17,939.034,0.0,158.0,631.0,2269.0,3371.0,1446.0,0.0,1.061,1.001,1.064,1.064,6.999,7.97,7.992,7.996,7.998,0.554,0.016,0.016,-0.048,256.0,256.0,64768.0,53.952,53.372,55.197,55.574,0.055,4045.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631803300232.0,17.445,78.35,13.367,71.256,107.399,44.558,0.071,0.584,0.0,87.4,0.293,0.732,0.255,0.637,1.0
139,2021-09-16 20:13:00,1,1,1.4,32.67,36.244,939.091,55.312,53.091,61.596,629.0,3364.0,2267.0,1446.0,-0.016,-0.048,0.096,65280.0,64768.0,1536.0,54.327,0.357,6.359,7.254,7.283,7.288,7.29,0.913,0.976,0.984,0.986,0.572,0.0,71.0,0.0,91.0,4050.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.883,1631803417911.0,232810.0,232810.0,1631803417911.0,32.67,36.244,939.091,0.0,71.0,629.0,2267.0,3364.0,1446.0,0.0,0.976,0.913,0.984,0.986,6.359,7.254,7.283,7.288,7.29,0.572,-0.016,-0.048,0.096,65280.0,64768.0,1536.0,55.312,53.091,61.596,54.327,0.357,4050.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631803420889.0,17.445,78.35,14.883,71.538,107.176,44.552,0.072,0.568,0.0,87.3,0.269,0.673,0.234,0.585,1.0
141,2021-09-16 20:15:00,1,1,1.33,32.67,36.316,939.105,53.104,52.313,54.075,631.0,3353.0,2268.0,1437.0,0.0,-0.016,0.048,0.0,65280.0,768.0,55.577,0.21,6.49,7.399,7.425,7.43,7.432,0.93,0.992,0.998,0.999,0.572,0.0,59.0,0.0,91.0,4049.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,15.47,1631803538555.0,232812.0,232812.0,1631803538555.0,32.67,36.316,939.105,0.0,59.0,631.0,2268.0,3353.0,1437.0,0.0,0.992,0.93,0.998,0.999,6.49,7.399,7.425,7.43,7.432,0.572,0.0,-0.016,0.048,0.0,65280.0,768.0,53.104,52.313,54.075,55.577,0.21,4049.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631803542630.0,17.445,78.35,15.47,71.196,106.824,44.55,0.071,0.57,0.0,87.2,0.274,0.684,0.238,0.595,1.0
144,2021-09-16 20:18:00,1,1,1.21,32.67,36.401,939.113,54.973,52.713,68.046,631.0,3360.0,2266.0,1441.0,-0.064,0.0,0.08,64512.0,0.0,1280.0,54.736,0.51,5.855,6.675,6.699,6.703,6.705,0.839,0.895,0.901,0.902,0.565,2.0,-48.0,0.0,91.0,4054.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.984,1631803690215.0,232813.0,232813.0,1631803690215.0,32.67,36.401,939.113,2.0,-48.0,631.0,2266.0,3360.0,1441.0,0.0,0.895,0.839,0.901,0.902,5.855,6.675,6.699,6.703,6.705,0.565,-0.064,0.0,0.08,64512.0,0.0,1280.0,54.973,52.713,68.046,54.736,0.51,4054.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631803693196.0,17.445,78.35,14.984,71.188,107.049,48.019,0.071,0.552,13.018,87.3,0.247,0.617,0.215,0.537,1.0
