,Date Time, Monitor ID, Location ID, SO2(ppm),data.temp_c,data.hum_prcnt,data.press_hpa,data.co_ppm,data.no2_ppb,data.co_mv,data.no2_mv,data.ozone_ppm,data.ozone_volt_mv,data.tvoc_ppb,data.batt_prcnt,data.location.lat,data.location.lon,data.location.acc,data.timestamp
168,2021-10-23 14:20:00,1,1,0.8,42.285,17.504,955.609,571.5,2653.0,2100.5,1245.0,116.5,-2329.0,0.0,89.0,17.372,78.469,3.25,1634978962211.0
169,2021-10-23 14:21:00,1,1,0.6,42.8,17.524,955.384,626.5,2803.0,2255.0,1285.5,134.0,-2673.5,0.0,89.0,17.372,78.469,5.45,1634979024238.5
170,2021-10-23 14:22:00,1,1,0.3,43.41,18.708,955.386,701.0,3338.5,2467.0,1436.0,161.0,-3205.0,0.0,89.0,17.373,78.469,3.6,1634979086444.0
171,2021-10-23 14:23:00,1,1,0.6,43.76,18.2,955.305,708.0,3676.5,2487.5,1526.0,143.0,-2851.0,0.0,90.0,17.373,78.469,4.45,1634979148552.0
172,2021-10-23 14:24:00,1,1,0.4,43.895,17.47,955.145,721.0,3583.5,2520.5,1503.0,114.0,-2277.0,0.0,90.0,17.374,78.469,3.45,1634979210557.5
173,2021-10-23 14:25:00,1,1,0.3,44.125,18.698,955.109,712.5,3647.5,2496.0,1522.0,136.0,-2711.0,0.0,89.5,17.375,78.469,3.85,1634979272106.0
174,2021-10-23 14:26:00,1,1,0.1,44.405,19.325,955.077,708.0,3658.5,2487.0,1524.5,129.0,-2573.0,0.0,89.0,17.376,78.47,3.2,1634979334626.5
175,2021-10-23 14:27:00,1,1,0.0,44.55,19.293,955.345,707.5,3660.0,2479.5,1522.5,120.5,-2410.0,0.0,89.0,17.378,78.471,2.9,1634979396511.5
176,2021-10-23 14:28:00,1,1,0.3,44.59,19.106,955.446,706.5,3649.5,2479.0,1526.0,105.0,-2090.0,0.0,89.0,17.38,78.472,3.2,1634979458956.5
177,2021-10-23 14:29:00,1,1,0.3,44.545,18.513,955.4,705.0,3628.0,2477.5,1516.5,83.5,-1662.5,0.0,89.5,17.383,78.473,2.8,1634979520779.0
178,2021-10-23 14:30:00,1,1,0.0,44.405,18.678,955.356,702.5,3603.5,2474.0,1513.5,76.5,-1525.0,0.0,90.0,17.384,78.474,2.5,1634979582294.5
179,2021-10-23 14:31:00,1,1,0.0,44.31,19.297,955.363,704.0,3628.0,2469.5,1514.0,81.0,-1611.0,0.0,90.0,17.384,78.474,2.2,1634979644398.5
180,2021-10-23 14:32:00,1,1,0.0,44.29,20.05,955.314,701.0,3650.0,2463.0,1523.0,111.0,-2214.0,0.0,90.0,17.384,78.474,2.4,1634979690907.0
181,2021-10-23 14:33:00,1,1,0.1,44.255,20.444,955.339,702.5,3658.5,2469.0,1526.0,108.0,-2152.5,0.0,90.0,17.384,78.474,2.65,1634979737734.5
182,2021-10-23 14:34:00,1,1,0.1,44.185,20.008,955.04,703.0,3646.0,2469.0,1515.5,97.5,-1945.0,0.0,89.0,17.388,78.472,4.3,1634979799387.5
183,2021-10-23 14:35:00,1,1,0.2,44.06,19.299,954.925,701.5,3606.5,2466.5,1509.0,76.5,-1524.0,0.0,89.0,17.389,78.471,3.25,1634979862057.5
184,2021-10-23 14:36:00,1,1,0.1,44.04,19.876,954.882,699.0,3617.5,2459.0,1512.5,86.5,-1722.5,0.0,89.0,17.39,78.47,3.6,1634979923971.5
185,2021-10-23 14:37:00,1,1,0.3,44.05,20.158,954.755,699.0,3610.5,2458.5,1513.5,88.0,-1759.5,0.0,89.0,17.39,78.47,3.6,1634979985687.0
186,2021-10-23 14:38:00,1,1,0.0,43.95,20.174,954.665,697.5,3592.5,2451.0,1504.5,79.5,-1590.0,0.0,89.0,17.391,78.47,3.15,1634980047989.5
187,2021-10-23 14:39:00,1,1,0.0,43.775,19.958,954.588,696.0,3571.0,2449.5,1498.0,90.0,-1792.5,0.0,89.0,17.393,78.47,3.35,1634980109710.5
188,2021-10-23 14:40:00,1,1,0.0,43.63,19.199,954.05,696.0,3523.0,2450.5,1488.5,75.5,-1511.0,0.0,89.0,17.397,78.471,4.45,1634980171719.5
189,2021-10-23 14:41:00,1,1,0.2,43.53,18.228,953.762,694.0,3489.0,2447.5,1478.5,65.0,-1300.5,0.0,89.0,17.4,78.47,2.95,1634980233828.0
190,2021-10-23 14:42:00,1,1,0.2,43.155,17.625,953.198,693.0,3442.5,2449.0,1466.5,63.0,-1261.5,0.0,89.0,17.402,78.467,2.75,1634980295932.0
191,2021-10-23 14:43:00,1,1,0.0,42.71,16.937,952.642,694.0,3433.5,2445.5,1460.0,68.0,-1349.0,0.0,89.0,17.403,78.464,3.15,1634980357946.5
192,2021-10-23 14:44:00,1,1,0.0,42.415,17.221,952.53,693.0,3421.0,2441.5,1463.0,53.5,-1070.5,0.0,89.0,17.403,78.462,2.45,1634980418985.5
193,2021-10-23 14:45:00,1,1,0.0,42.21,17.977,952.388,692.5,3446.0,2440.0,1462.0,73.5,-1457.0,0.0,89.0,17.403,78.461,2.5,1634980481152.0
194,2021-10-23 14:46:00,1,1,0.0,42.155,18.8,952.288,693.0,3474.5,2441.5,1471.5,95.5,-1913.0,0.0,89.0,17.403,78.46,2.5,1634980543065.5
195,2021-10-23 14:47:00,1,1,0.1,42.13,19.362,952.07,691.5,3474.5,2438.5,1471.5,105.0,-2098.0,0.0,89.0,17.403,78.458,2.25,1634980605562.5
196,2021-10-23 14:48:00,1,1,0.1,42.09,19.192,952.11,692.0,3464.0,2440.0,1467.0,105.0,-2090.0,0.0,89.0,17.404,78.456,2.6,1634980651691.0
197,2021-10-23 14:49:00,1,1,0.1,42.055,18.409,951.328,691.5,3444.0,2438.5,1458.5,79.0,-1569.5,0.0,89.0,17.404,78.453,2.2,1634980697991.5
198,2021-10-23 14:50:00,1,1,0.1,42.02,18.038,951.211,691.0,3439.0,2444.0,1463.0,88.0,-1750.0,0.0,89.0,17.401,78.451,2.0,1634980744696.0
199,2021-10-23 14:51:00,1,1,0.0,41.935,17.753,951.812,693.5,3433.5,2439.5,1462.5,80.0,-1597.0,0.0,89.0,17.399,78.45,2.45,1634980822304.0
200,2021-10-23 14:52:00,1,1,0.1,41.84,18.312,951.78,692.5,3433.5,2442.5,1461.0,85.0,-1698.0,0.0,89.0,17.399,78.448,2.8,1634980884509.5
201,2021-10-23 14:53:00,1,1,0.0,41.8,18.443,951.664,691.5,3442.0,2437.5,1459.5,87.5,-1743.5,0.0,88.5,17.399,78.446,2.25,1634980946227.0
202,2021-10-23 14:54:00,1,1,0.2,41.725,18.715,951.545,691.0,3450.0,2433.5,1463.5,100.0,-1989.5,0.0,88.0,17.397,78.443,3.0,1634981008142.5
203,2021-10-23 14:55:00,1,1,0.1,41.655,18.887,951.663,691.0,3437.0,2433.5,1459.0,89.5,-1787.5,0.0,88.0,17.396,78.442,3.35,1634981070152.5
204,2021-10-23 14:56:00,1,1,0.0,41.585,19.028,951.286,690.5,3446.0,2432.5,1461.5,90.5,-1807.0,0.0,88.5,17.396,78.442,4.7,1634981132258.0
205,2021-10-23 14:57:00,1,1,0.1,41.33,19.336,950.916,691.0,3435.0,2434.0,1457.0,91.0,-1814.0,0.0,89.0,17.395,78.44,3.8,1634981210552.0
206,2021-10-23 14:58:00,1,1,0.2,41.23,19.288,951.186,689.0,3406.5,2433.0,1455.0,93.5,-1865.0,0.0,89.0,17.395,78.438,3.95,1634981256087.0
207,2021-10-23 14:59:00,1,1,0.0,41.095,19.569,951.507,687.5,3426.5,2436.0,1455.0,105.0,-2095.0,0.0,89.0,17.395,78.437,3.95,1634981318583.5
208,2021-10-23 15:00:00,1,1,0.1,40.99,19.409,951.255,688.5,3401.5,2429.5,1454.5,100.5,-1998.5,0.0,89.0,17.395,78.434,4.1,1634981380398.0
209,2021-10-23 15:01:00,1,1,0.1,40.91,19.443,951.613,688.0,3421.0,2426.0,1454.5,106.0,-2111.5,0.0,89.0,17.396,78.431,3.85,1634981442505.0
210,2021-10-23 15:02:00,1,1,0.2,40.835,19.596,951.409,688.5,3410.0,2427.5,1459.0,106.0,-2111.0,0.0,89.0,17.396,78.429,2.5,1634981504419.5
211,2021-10-23 15:03:00,1,1,0.2,40.75,20.06,951.405,687.0,3435.0,2432.0,1460.0,109.0,-2171.0,0.0,88.0,17.396,78.429,2.6,1634981550637.0
212,2021-10-23 15:04:00,1,1,0.1,40.66,20.635,951.324,686.5,3431.5,2424.0,1461.5,118.5,-2358.0,0.0,88.0,17.396,78.428,2.45,1634981597429.5
213,2021-10-23 15:05:00,1,1,0.1,40.625,20.59,950.91,687.0,3415.5,2421.0,1458.5,113.0,-2245.5,0.0,88.0,17.396,78.426,2.45,1634981659152.5
214,2021-10-23 15:06:00,1,1,0.1,40.583,20.206,950.336,686.333,3405.667,2421.333,1453.333,116.0,-2309.667,0.0,88.0,17.397,78.423,2.733,1634981727198.0
215,2021-10-23 15:07:00,1,1,0.1,40.345,19.793,951.035,687.0,3380.0,2422.0,1448.5,121.0,-2405.5,0.0,88.0,17.398,78.419,2.3,1634981784175.5
216,2021-10-23 15:08:00,1,1,0.2,39.955,19.634,950.607,686.5,3367.5,2426.5,1445.5,113.0,-2256.5,0.0,88.0,17.4,78.414,2.6,1634981846287.0
217,2021-10-23 15:09:00,1,1,0.2,39.715,19.523,950.987,686.5,3353.0,2422.0,1442.5,108.5,-2164.5,0.0,88.5,17.402,78.411,2.6,1634981908098.5
218,2021-10-23 15:10:00,1,1,0.2,39.46,19.973,951.173,686.0,3360.5,2420.5,1442.5,104.0,-2078.5,0.0,88.0,17.403,78.409,2.35,1634981970303.0
219,2021-10-23 15:11:00,1,1,0.1,39.2,20.39,951.291,684.5,3378.0,2421.5,1443.5,101.0,-2023.0,0.0,88.0,17.404,78.408,2.05,1634982032510.0
220,2021-10-23 15:12:00,1,1,0.1,38.965,21.3,951.267,684.5,3398.0,2416.5,1454.5,120.0,-2391.5,0.0,88.0,17.404,78.408,2.9,1634982094421.0
221,2021-10-23 15:13:00,1,1,0.1,38.73,21.946,951.038,683.0,3385.0,2414.5,1456.0,111.5,-2222.5,0.0,88.0,17.404,78.407,3.0,1634982156236.5
222,2021-10-23 15:14:00,1,1,0.0,38.575,21.833,950.766,685.0,3392.5,2417.5,1448.5,107.0,-2134.0,0.0,88.0,17.405,78.405,3.55,1634982218051.0
223,2021-10-23 15:15:00,1,1,0.0,38.405,21.218,950.398,684.0,3365.5,2412.5,1448.0,94.5,-1883.5,0.0,88.0,17.406,78.403,4.75,1634982280355.0
224,2021-10-23 15:16:00,1,1,0.1,38.315,21.269,949.88,682.5,3365.5,2414.0,1447.0,93.0,-1856.5,0.0,88.0,17.407,78.402,4.2,1634982342366.0
225,2021-10-23 15:17:00,1,1,0.1,38.24,21.514,949.784,655.0,3222.5,2342.5,1398.0,92.5,-1842.0,0.0,88.0,17.407,78.402,2.75,1634982404471.5
226,2021-10-23 15:18:00,1,1,0.1,38.2,21.76,949.721,634.0,3042.0,2279.0,1351.0,98.0,-1962.0,0.0,87.0,17.407,78.402,1.0,1634982450787.0
227,2021-10-23 15:19:00,1,1,0.1,38.235,21.985,949.787,638.5,3062.0,2289.5,1357.0,99.0,-1982.5,0.0,87.0,17.407,78.402,1.1,1634982497001.5
228,2021-10-23 15:20:00,1,1,0.1,38.43,22.372,949.812,633.0,3005.0,2275.5,1344.5,107.5,-2146.0,0.0,87.0,17.407,78.402,2.0,1634982559111.5
229,2021-10-23 15:21:00,1,1,0.1,38.68,22.341,949.709,581.0,2803.5,2129.0,1282.0,114.5,-2278.5,0.0,87.0,17.407,78.402,1.4,1634982621609.5
230,2021-10-23 15:22:00,1,1,0.1,38.87,21.94,949.709,513.0,2532.0,1940.0,1216.0,101.0,-2006.0,0.0,87.0,17.407,78.402,1.1,1634982667626.0
231,2021-10-23 15:23:00,1,1,0.1,39.17,21.415,949.715,434.5,2280.0,1719.5,1140.0,87.5,-1750.5,0.0,87.0,17.407,78.402,1.0,1634982745140.5
232,2021-10-23 15:24:00,1,1,0.1,39.37,20.466,949.681,380.0,2019.5,1564.5,1063.5,82.5,-1643.5,0.0,87.0,17.407,78.402,0.95,1634982806954.0
233,2021-10-23 15:25:00,1,1,0.0,39.52,20.324,949.662,389.0,2105.0,1591.0,1087.0,91.5,-1818.0,0.0,87.0,17.407,78.402,1.25,1634982869264.0
234,2021-10-23 15:26:00,1,1,0.0,39.645,20.448,949.69,407.5,2232.0,1641.0,1120.5,99.0,-1982.0,0.0,87.0,17.407,78.402,1.0,1634982931169.0
235,2021-10-23 15:27:00,1,1,0.1,39.755,20.508,949.642,433.0,2332.0,1710.5,1153.0,102.0,-2032.0,0.0,87.0,17.407,78.402,1.0,1634982993280.0
236,2021-10-23 15:28:00,1,1,0.1,39.89,20.483,949.625,436.5,2346.0,1723.0,1154.0,105.5,-2102.5,0.0,87.0,17.407,78.402,1.0,1634983055191.0
237,2021-10-23 15:29:00,1,1,0.1,40.01,20.377,949.593,437.5,2335.0,1725.5,1159.5,103.5,-2070.0,0.0,87.0,17.407,78.402,1.15,1634983117200.5
238,2021-10-23 15:30:00,1,1,0.1,40.105,20.605,949.568,466.5,2463.5,1812.0,1190.0,105.5,-2109.5,0.0,87.0,17.407,78.402,1.0,1634983179215.0
239,2021-10-23 15:31:00,1,1,0.1,40.195,20.49,949.575,463.0,2448.0,1797.0,1188.0,100.0,-2000.0,0.0,87.0,17.407,78.402,1.0,1634983241420.0
240,2021-10-23 15:32:00,1,1,0.1,40.27,20.444,949.562,464.5,2453.5,1803.5,1184.5,95.0,-1897.0,0.0,87.0,17.407,78.402,1.0,1634983303329.0
241,2021-10-23 15:33:00,1,1,0.1,40.34,20.465,949.615,467.0,2462.0,1808.0,1195.0,95.5,-1902.0,0.0,87.0,17.407,78.402,1.45,1634983365343.0
242,2021-10-23 15:34:00,1,1,0.1,40.36,20.342,949.527,445.0,2414.0,1752.0,1182.0,90.0,-1793.0,0.0,87.0,17.407,78.402,1.2,1634983411945.0
243,2021-10-23 15:35:00,1,1,0.1,40.345,20.217,949.536,442.5,2403.0,1737.0,1173.0,91.5,-1825.0,0.0,87.0,17.407,78.402,1.0,1634983458358.0
244,2021-10-23 15:36:00,1,1,0.1,40.375,20.324,949.522,451.5,2431.5,1760.0,1183.0,86.5,-1725.0,0.0,86.5,17.407,78.402,1.0,1634983520560.0
245,2021-10-23 15:37:00,1,1,0.1,40.44,20.259,949.524,444.5,2417.5,1749.5,1182.5,84.5,-1691.5,0.0,86.0,17.407,78.402,1.35,1634983582472.0
246,2021-10-23 15:38:00,1,1,0.1,40.51,20.355,949.516,466.5,2473.0,1803.0,1197.5,86.5,-1730.0,0.0,86.0,17.407,78.402,1.45,1634983644101.5
247,2021-10-23 15:39:00,1,1,0.1,40.58,20.165,949.522,465.0,2457.0,1802.5,1187.5,86.5,-1721.5,0.0,86.0,17.407,78.402,1.0,1634983706299.0
248,2021-10-23 15:40:00,1,1,0.1,40.63,20.123,949.528,480.5,2501.0,1852.0,1195.5,88.5,-1772.0,0.0,86.0,17.407,78.402,1.8,1634983768503.5
249,2021-10-23 15:41:00,1,1,0.1,40.67,20.087,949.512,481.0,2478.5,1845.0,1192.0,85.5,-1709.0,0.0,86.0,17.407,78.402,1.45,1634983830515.0
250,2021-10-23 15:42:00,1,1,0.1,40.69,20.076,949.539,476.5,2485.0,1841.5,1198.0,89.0,-1775.5,0.0,86.0,17.407,78.402,1.1,1634983892228.5
251,2021-10-23 15:43:00,1,1,0.0,40.72,19.834,949.516,486.0,2422.5,1865.5,1176.0,75.5,-1504.5,0.0,86.0,17.407,78.402,1.0,1634983954340.5
252,2021-10-23 15:44:00,1,1,0.1,40.745,19.704,949.538,463.0,2378.0,1798.0,1164.0,80.0,-1600.5,0.0,86.0,17.407,78.402,1.2,1634984015705.5
253,2021-10-23 15:45:00,1,1,0.1,40.77,19.811,949.568,473.5,2410.0,1826.0,1180.0,89.5,-1787.5,0.0,86.0,17.407,78.402,1.3,1634984077614.5
254,2021-10-23 15:46:00,1,1,0.1,40.79,20.036,949.515,478.0,2451.5,1838.0,1188.0,96.0,-1919.0,0.0,85.0,17.407,78.402,1.45,1634984139720.0
255,2021-10-23 15:47:00,1,1,0.1,40.805,20.218,949.527,521.5,2494.5,1960.0,1196.0,92.0,-1840.0,0.0,85.0,17.407,78.402,1.05,1634984201546.5
256,2021-10-23 15:48:00,1,1,0.1,40.77,20.048,949.564,471.0,2378.0,1815.5,1164.5,86.5,-1722.5,0.0,85.0,17.407,78.402,1.0,1634984263764.0
257,2021-10-23 15:49:00,1,1,0.1,40.71,19.927,949.555,427.0,2248.0,1697.5,1131.5,91.5,-1818.0,0.0,85.0,17.407,78.402,1.65,1634984325461.0
258,2021-10-23 15:50:00,1,1,0.0,40.68,19.408,949.533,379.0,2021.0,1570.0,1067.0,72.0,-1441.0,0.0,85.0,17.407,78.402,1.3,1634984372357.0
259,2021-10-23 15:51:00,1,1,0.1,40.615,19.325,949.536,373.5,2031.5,1551.0,1070.0,75.5,-1512.5,0.0,85.0,17.407,78.402,1.35,1634984418961.0
260,2021-10-23 15:52:00,1,1,0.1,40.53,19.576,949.523,388.5,2132.0,1587.0,1101.0,82.5,-1651.0,0.0,85.0,17.407,78.402,1.45,1634984480485.5
261,2021-10-23 15:53:00,1,1,0.1,40.475,19.536,949.478,382.0,2014.0,1569.5,1063.5,81.5,-1623.5,0.0,85.5,17.407,78.402,1.0,1634984542787.5
262,2021-10-23 15:54:00,1,1,0.1,40.42,19.51,949.43,383.0,2053.0,1575.0,1072.0,89.0,-1784.0,0.0,85.0,17.407,78.402,1.0,1634984589197.0
270,2021-10-23 16:02:00,1,1,0.0,37.41,22.96,948.421,493.0,2114.0,1884.0,1090.0,94.0,-1869.0,0.0,85.0,17.407,78.402,1.0,1634985113374.0
274,2021-10-23 16:06:00,1,1,0.0,35.99,24.591,948.641,429.0,1935.0,1702.0,1045.0,101.0,-2007.0,0.0,84.0,17.407,78.402,1.0,1634985360006.0
277,2021-10-23 16:09:00,1,1,0.0,35.64,25.175,947.267,442.0,1875.0,1742.0,1029.0,89.0,-1768.0,0.0,84.0,17.407,78.402,1.0,1634985491413.0
279,2021-10-23 16:11:00,1,1,0.0,35.35,25.073,946.508,406.0,1796.0,1638.0,1007.0,92.0,-1839.0,0.0,84.0,17.407,78.402,1.0,1634985659644.0
282,2021-10-23 16:14:00,1,1,0.0,35.34,25.59,945.64,361.0,1785.0,1511.0,999.0,95.0,-1886.0,0.0,84.0,17.407,78.402,1.0,1634985829357.0
287,2021-10-23 16:19:00,1,1,0.0,37.6,23.922,946.968,428.0,2214.0,1694.0,1127.0,97.0,-1940.0,0.0,83.0,17.407,78.402,1.0,1634986115843.0
289,2021-10-23 16:21:00,1,1,0.0,37.6,22.14,947.461,451.0,2325.0,1765.0,1147.0,74.0,-1467.0,0.0,83.0,17.407,78.402,1.0,1634986232466.0
292,2021-10-23 16:24:00,1,1,0.1,37.06,20.816,944.3,473.0,2367.0,1824.0,1166.0,54.0,-1069.0,0.0,83.0,17.407,78.402,1.0,1634986395691.0
