created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-10-29 01:14:00 +0530,1506463,171.6,42.9,40.46,29.6,,,,69470470
2021-10-29 01:14:30 +0530,1506464,104.7,39.3,40.46,29.59,,,,70323462
2021-10-29 01:15:00 +0530,1506465,86.5,39.1,40.42,29.6,,,,71568646
2021-10-29 01:15:30 +0530,1506466,81.8,38.3,40.39,29.6,,,,72748294
2021-10-29 01:16:00 +0530,1506467,69.1,38.7,40.39,29.6,,,,73796870
2021-10-29 01:16:30 +0530,1506468,94.7,40.5,40.42,29.59,,,,74908934
2021-10-29 01:17:00 +0530,1506469,86.2,40.7,40.39,29.6,,,,76088582
2021-10-29 01:17:30 +0530,1506470,92.6,39.8,40.42,29.59,,,,77073670
2021-10-29 01:18:00 +0530,1506471,105.0,40.7,40.46,29.59,,,,78122246
2021-10-29 01:18:30 +0530,1506472,91.8,41.6,40.36,29.58,,,,79103238
2021-10-29 01:19:00 +0530,1506473,133.1,44.4,40.3,29.59,,,,80348422
2021-10-29 01:19:30 +0530,1506474,100.4,41.1,40.26,29.58,,,,81399046
2021-10-29 01:20:00 +0530,1506475,162.4,44.8,40.13,29.58,,,,82185478
2021-10-29 01:20:30 +0530,1506476,84.6,39.3,40.09,29.57,,,,83034374
2021-10-29 01:21:00 +0530,1506477,105.8,42.1,40.03,29.57,,,,67111174
2021-10-29 01:21:30 +0530,1506478,83.6,40.3,40.03,29.57,,,,68094214
2021-10-29 01:22:00 +0530,1506479,83.4,38.8,39.85,29.57,,,,68816134
2021-10-29 01:22:30 +0530,1506480,87.6,38.9,39.85,29.57,,,,69862662
2021-10-29 01:23:00 +0530,1506481,148.1,42.7,39.92,29.57,,,,71042310
2021-10-29 01:23:30 +0530,1506482,157.6,43.1,39.92,29.57,,,,72025350
2021-10-29 01:24:00 +0530,1506483,103.5,40.0,39.92,29.56,,,,73270534
2021-10-29 01:24:30 +0530,1506484,90.7,41.7,39.85,29.57,,,,74450182
2021-10-29 01:25:00 +0530,1506485,85.3,41.2,39.99,29.57,,,,75694342
2021-10-29 01:25:30 +0530,1506486,96.9,41.1,40.06,29.58,,,,76742918
2021-10-29 01:26:00 +0530,1506487,149.0,46.0,39.99,29.59,,,,77922566
2021-10-29 01:26:30 +0530,1506488,105.9,41.7,39.85,29.59,,,,79167750
2021-10-29 01:27:00 +0530,1506489,155.1,45.6,39.72,29.6,,,,80217350
2021-10-29 01:27:30 +0530,1506490,82.5,40.2,39.72,29.6,,,,81136902
2021-10-29 01:28:00 +0530,1506491,78.8,39.1,39.59,29.6,,,,81922310
2021-10-29 01:28:30 +0530,1506492,76.4,39.2,39.49,29.61,,,,82839814
2021-10-29 01:29:00 +0530,1506493,70.7,39.2,39.52,29.61,,,,83691782
