Date Time, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),Unnamed: 0,timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
2021-11-02 11:53:00,1,1,3.20, , , ,11651.5,1635834210537.0,28.945,51.095,945.522,81.0,-1615.0,267.0,1248.0,1738.5,983.0,0.0,38.662,33.606,38.574,38.574,235.603,267.591,268.207,268.305,268.362,0.521,0.0,-0.04,0.024,32768.0,32128.0,33152.0,78.981,67.228,87.099,0.0,0.0,4195.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834211502.0,17.451,78.364,2.2,191.764,55.304,186.586,0.192,1.275,20.612,125.4,10.671,26.677,9.279,23.197,0.0
2021-11-02 11:54:00,1,1,5.11, , , ,11653.5,1635834272869.0,29.365,50.467,945.202,136.5,-2720.0,405.0,1641.5,2024.5,1064.0,0.0,84.617,79.722,84.871,84.922,558.166,634.439,636.229,636.53,636.674,0.532,-0.032,0.0,-0.104,65024.0,32768.0,63872.0,76.772,68.195,82.536,0.0,0.0,4191.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834273876.0,17.455,78.364,1.85,301.453,64.451,282.717,0.301,1.754,24.471,154.15,23.354,58.386,20.308,50.77,0.0
2021-11-02 11:55:00,1,1,9.27, , , ,11655.5,1635834334658.5,30.55,47.925,945.702,100.5,-2007.5,406.5,1643.5,2181.5,1111.0,0.0,36.557,34.503,36.615,36.626,241.72,274.65,275.358,275.474,275.535,0.552,0.0,-0.04,0.032,32768.0,64896.0,33280.0,70.956,67.662,76.748,0.0,0.0,4195.5,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834335695.0,17.455,78.364,1.3,299.638,69.453,219.722,0.3,1.421,21.431,152.2,10.09,25.224,8.774,21.934,0.0
2021-11-02 11:56:00,1,1,10.35, , , ,11657.5,1635834398140.5,31.375,45.653,945.746,67.0,-1336.5,340.5,1454.0,2015.5,1061.5,0.0,52.663,49.787,52.675,52.678,349.004,396.412,397.34,397.49,397.575,0.513,0.248,0.128,-0.096,3968.0,34816.0,31232.0,75.774,70.603,79.264,0.0,0.0,4185.5,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834398791.0,17.457,78.365,2.1,244.204,64.12,161.236,0.244,1.539,22.652,132.75,14.535,36.337,12.639,31.598,0.0
2021-11-02 11:57:00,1,1,5.44, , , ,11659.5,1635834460468.5,30.245,48.104,946.418,99.0,-1974.0,304.5,1354.0,1910.5,1031.5,0.0,50.341,47.529,50.406,50.42,333.018,378.359,379.315,379.471,379.554,0.524,0.192,0.0,0.144,3072.0,32768.0,2304.0,79.116,71.031,85.783,0.0,0.0,4200.5,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834460941.0,17.461,78.366,2.3,218.283,60.782,217.263,0.218,1.475,22.069,152.15,13.894,34.735,12.082,30.205,0.0
2021-11-02 11:58:00,1,1,3.00, , , ,11661.5,1635834520330.5,28.98,51.508,946.649,76.5,-1527.0,302.5,1345.5,1769.5,998.0,0.0,53.928,50.997,53.928,53.928,357.524,406.066,407.001,407.151,407.237,0.501,0.008,0.08,-0.048,32896.0,1280.0,32000.0,81.685,74.897,88.169,0.0,0.0,4197.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834521172.5,17.466,78.367,2.8,220.575,56.301,178.749,0.221,1.43,22.112,135.3,14.884,37.21,12.943,32.357,0.0
2021-11-02 11:59:00,1,1,1.12, , , ,11663.5,1635834582633.0,29.36,50.979,946.065,117.5,-2339.0,358.0,1501.5,1912.0,1031.0,0.0,66.104,60.948,67.442,67.71,423.385,483.454,486.307,486.838,486.99,0.583,-0.072,0.088,-0.024,31616.0,1408.0,32384.0,76.734,71.387,81.105,0.0,0.0,4190.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834583446.0,17.469,78.366,2.05,264.322,60.857,249.732,0.264,1.577,23.024,153.15,18.245,45.612,15.865,39.662,0.0
2021-11-02 12:00:00,1,1,0.40, , , ,11665.0,1635834628989.0,30.09,49.256,946.086,99.0,-1969.0,339.0,1450.0,1921.0,1037.0,0.0,48.476,44.61,49.531,49.742,309.673,353.755,355.94,356.349,356.462,0.579,0.144,0.0,-0.24,2304.0,0.0,61696.0,75.574,68.139,81.553,0.0,0.0,4195.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834629828.0,17.472,78.365,3.0,247.098,61.129,217.311,0.247,1.458,21.944,152.1,13.379,33.449,11.634,29.086,0.0
2021-11-02 12:01:00,1,1,1.90, , , ,11666.5,1635834677056.5,30.395,48.557,945.832,83.0,-1649.5,326.5,1418.5,1880.0,1027.0,0.0,57.073,53.96,57.083,57.085,378.268,429.646,430.647,430.808,430.9,0.498,0.008,0.08,0.112,32896.0,1280.0,1792.0,79.938,73.868,85.026,0.0,0.0,4195.5,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834677878.5,17.475,78.363,3.55,236.27,59.811,189.412,0.236,1.527,22.644,141.55,15.752,39.381,13.698,34.244,0.0
2021-11-02 12:02:00,1,1,0.38, , , ,11668.5,1635834739074.5,30.625,48.325,945.663,104.5,-2079.5,355.0,1495.5,1974.5,1049.5,0.0,49.314,46.635,49.314,49.314,326.939,371.328,372.183,372.32,372.399,0.511,-0.008,0.032,0.04,32640.0,512.0,33408.0,78.229,69.327,84.675,0.0,0.0,4188.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834739925.5,17.473,78.364,2.8,258.759,62.834,226.618,0.259,1.488,22.078,152.4,13.611,34.027,11.835,29.589,0.0
2021-11-02 12:03:00,1,1,0.00, , , ,11670.5,1635834800690.0,30.21,48.494,945.853,67.5,-1344.0,319.0,1393.5,1789.0,1004.0,0.0,50.897,48.125,50.902,50.904,337.371,383.187,384.076,384.219,384.301,0.526,0.024,0.008,-0.064,384.0,128.0,64512.0,77.225,68.009,82.942,0.0,0.0,4194.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834801987.0,17.469,78.366,2.5,230.289,56.898,162.603,0.23,1.435,21.982,128.05,14.048,35.119,12.215,30.538,0.0
2021-11-02 12:04:00,1,1,0.00, , , ,11672.5,1635834863379.5,30.54,48.215,946.156,98.5,-1964.5,362.5,1517.0,1939.0,1042.0,0.0,42.896,40.505,42.948,42.958,283.817,322.451,323.26,323.392,323.463,0.543,-0.008,-0.008,0.0,32640.0,32640.0,32768.0,74.785,69.899,83.863,0.0,0.0,4190.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834864204.0,17.467,78.367,2.85,264.695,61.696,216.249,0.265,1.418,21.485,152.1,11.839,29.598,10.295,25.738,0.0
2021-11-02 12:05:00,1,1,0.00, , , ,11674.5,1635834926068.5,30.755,47.19,946.396,58.5,-1167.5,374.5,1554.0,1926.5,1040.5,0.0,47.414,44.814,47.434,47.438,314.12,356.808,357.655,357.791,357.868,0.537,0.04,-0.04,-0.008,640.0,32128.0,32640.0,74.919,69.943,79.44,0.0,0.0,4195.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834926916.0,17.463,78.367,3.05,273.207,61.286,146.749,0.273,1.463,22.219,120.75,13.086,32.716,11.379,28.448,0.0
2021-11-02 12:06:00,1,1,0.00, , , ,11676.5,1635834986912.0,30.475,48.232,946.864,97.0,-1931.5,371.5,1538.0,2026.0,1069.0,0.0,86.632,81.924,86.632,86.632,574.341,652.321,653.822,654.062,654.201,0.514,-0.048,-0.016,0.056,64768.0,32512.0,896.0,73.124,67.321,78.251,0.0,0.0,4196.5,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635834987727.5,17.461,78.367,3.3,271.947,64.48,213.677,0.272,1.78,24.657,152.05,23.91,59.776,20.792,51.979,0.0
2021-11-02 12:07:00,1,1,0.09, , , ,11678.0,1635835062273.0,31.42,46.513,946.891,87.0,-1741.0,369.0,1527.0,2189.0,1117.0,0.0,50.286,45.108,52.379,52.797,310.136,356.286,359.828,360.512,360.664,0.619,-0.016,0.0,0.0,65280.0,0.0,0.0,69.082,65.414,74.52,0.0,0.0,4208.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635835063243.0,17.461,78.367,3.0,267.84,69.681,195.903,0.268,1.594,22.931,151.5,13.879,34.697,12.069,30.171,0.0
2021-11-02 12:08:00,1,1,0.00, , , ,11679.5,1635835112610.0,31.97,45.379,946.848,86.0,-1720.0,368.5,1531.0,2155.0,1104.5,0.0,47.338,42.541,49.242,49.623,292.693,336.11,339.36,339.986,340.127,0.593,-0.032,-0.016,-0.032,32768.0,32896.0,32256.0,69.986,66.497,76.337,0.0,0.0,4193.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635835113556.0,17.461,78.367,2.65,266.085,68.583,193.927,0.266,1.564,22.572,151.4,13.065,32.663,11.361,28.403,0.0
2021-11-02 12:09:00,1,1,0.00, , , ,11681.5,1635835173427.0,32.865,43.788,946.821,73.0,-1462.0,422.5,1687.0,2294.0,1139.5,0.0,37.152,34.053,38.076,38.261,236.042,269.875,271.698,272.041,272.132,0.57,0.0,0.0,-0.072,64768.0,65024.0,31616.0,70.288,67.391,76.982,0.0,0.0,4200.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635835174241.5,17.461,78.367,1.65,307.362,73.018,170.968,0.307,1.51,21.984,138.45,10.254,25.635,8.916,22.291,0.0
2021-11-02 12:10:00,1,1,0.00, , , ,11683.5,1635835234075.5,33.585,41.832,946.812,64.0,-1280.0,385.0,1577.5,2246.0,1132.0,0.0,36.239,33.898,36.558,36.622,236.718,269.473,270.508,270.691,270.76,0.555,-0.056,-0.024,-0.064,64640.0,65152.0,64512.0,70.921,68.321,77.182,0.0,0.0,4197.5,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635835234918.5,17.461,78.367,2.35,275.104,71.464,155.045,0.275,1.499,21.842,118.55,10.002,25.005,8.697,21.744,0.0
2021-11-02 12:11:00,1,1,0.00, , , ,11685.5,1635835296183.0,34.005,40.961,946.737,52.5,-1045.5,375.5,1554.0,2222.5,1124.5,0.0,35.52,33.573,35.535,35.539,235.322,267.301,267.936,268.038,268.096,0.541,-0.024,0.0,0.016,32384.0,32768.0,33024.0,69.777,68.189,71.454,0.0,0.0,4193.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635835297027.0,17.46,78.367,2.75,266.457,70.704,134.903,0.266,1.491,21.863,109.2,9.804,24.509,8.525,21.312,0.0
2021-11-02 12:12:00,1,1,0.00, , , ,11687.5,1635835357218.5,34.7,40.864,946.731,73.5,-1466.5,463.5,1799.0,2464.0,1189.0,0.0,38.174,36.029,38.235,38.247,252.414,286.801,287.539,287.661,287.724,0.541,-0.032,-0.008,0.008,32256.0,32640.0,32896.0,68.38,67.568,69.428,0.0,0.0,4197.5,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635835358022.5,17.46,78.367,1.7,336.503,78.434,171.012,0.337,1.614,22.513,132.4,10.536,26.34,9.162,22.905,0.0
2021-11-02 12:13:00,1,1,0.00, , , ,11689.0,1635835405093.0,35.16,38.497,946.79,16.0,-326.0,394.0,1607.0,2239.0,1125.0,0.0,37.876,35.803,37.889,37.891,250.97,285.069,285.741,285.849,285.91,0.497,-0.128,-0.016,-0.064,63488.0,65280.0,64512.0,68.837,67.647,70.892,0.0,0.0,4204.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635835405991.0,17.46,78.367,2.5,278.343,71.21,71.054,0.278,1.552,22.908,87.9,10.454,26.135,9.09,22.726,0.0
2021-11-02 12:20:00,1,1, , , ,0.0,11695.5,1635835833400.5,34.83,38.261,946.33,60.0,-1199.0,334.5,1444.5,2071.0,1081.0,0.0,29.894,28.176,29.974,29.99,197.297,224.239,224.859,224.963,225.013,0.551,0.0,0.008,-0.072,32768.0,32896.0,64384.0,67.661,63.291,72.066,0.0,0.0,4193.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635835834273.5,17.459,78.367,1.3,230.624,65.831,147.582,0.231,1.384,20.714,116.0,8.251,20.627,7.174,17.936,0.0
2021-11-02 12:21:00,1,1, , , ,0.1,11697.5,1635835894735.5,35.285,37.317,946.339,83.5,-1666.5,306.5,1362.0,1976.0,1053.0,0.0,30.427,28.773,30.427,30.427,201.719,229.107,229.634,229.719,229.768,0.532,-0.032,-0.056,0.088,65024.0,64640.0,1408.0,68.902,62.344,78.657,0.0,0.0,4192.5,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635835895604.5,17.459,78.367,1.05,207.079,62.782,188.167,0.207,1.371,20.297,133.9,8.398,20.995,7.302,18.256,0.0
2021-11-02 12:22:00,1,1, , , ,0.0,11699.5,1635835956748.0,35.945,36.524,946.298,85.5,-1709.5,312.5,1376.5,2055.0,1074.5,0.0,31.076,29.387,31.076,31.076,206.023,233.995,234.533,234.62,234.669,0.525,-0.04,-0.024,0.08,64896.0,32384.0,1280.0,68.503,62.092,79.151,0.0,0.0,4196.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635835957584.0,17.459,78.367,1.0,210.809,65.304,191.336,0.211,1.418,20.551,147.6,8.577,21.442,7.458,18.645,0.0
2021-11-02 12:23:00,1,1, , , ,0.0,11701.5,1635836020113.5,36.495,35.092,946.263,70.0,-1403.0,316.5,1385.5,2083.5,1088.0,0.0,29.624,28.014,29.624,29.624,196.4,223.066,223.579,223.661,223.709,0.515,-0.016,0.0,-0.152,32512.0,32768.0,63104.0,63.461,61.514,67.011,0.0,0.0,4194.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635836022960.5,17.459,78.367,1.0,212.365,66.203,164.202,0.212,1.416,20.55,130.0,8.176,20.441,7.11,17.775,0.0
2021-11-02 12:24:00,1,1, , , ,0.0,11703.5,1635836083002.0,36.545,35.219,946.26,61.5,-1218.5,346.5,1474.0,2160.0,1103.0,0.0,31.0,29.316,31.0,31.0,205.524,233.428,233.966,234.052,234.101,0.52,-0.016,0.008,-0.04,65280.0,32896.0,64896.0,66.19,63.201,71.011,0.0,0.0,4196.5,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635836083841.5,17.459,78.367,1.65,236.486,68.653,149.423,0.236,1.461,21.023,118.4,8.556,21.39,7.44,18.6,0.0
2021-11-02 12:25:00,1,1, , , ,0.0,11705.0,1635836128923.0,35.74,36.348,946.098,0.0,1679.0,412.0,1656.0,2189.0,1116.0,0.0,36.202,34.155,36.27,36.284,239.25,271.866,272.58,272.698,272.758,0.547,0.24,0.032,-0.144,3840.0,512.0,63232.0,70.333,63.809,74.974,0.0,0.0,4201.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635836129761.0,17.459,78.369,3.0,290.397,69.59,43.055,0.29,1.527,0.0,86.2,9.992,24.979,8.688,21.721,0.0
2021-11-02 12:26:00,1,1, , , ,0.0,11706.0,1635836160124.0,34.82,37.623,945.737,48.0,-960.0,411.0,1648.0,1896.0,1035.0,0.0,38.06,35.983,38.067,38.068,252.243,286.504,287.173,287.281,287.342,0.528,-0.064,0.0,0.096,64512.0,0.0,1536.0,72.356,68.154,76.496,0.0,0.0,4196.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635836161017.0,17.458,78.37,2.6,291.259,60.224,126.776,0.291,1.435,21.295,92.1,10.504,26.261,9.134,22.836,0.0
2021-11-02 12:27:00,1,1, , , ,0.0,11707.5,1635836236561.0,32.48,42.158,945.933,93.5,-1859.5,309.5,1364.5,1728.0,985.5,0.0,40.319,38.077,40.363,40.372,266.818,303.13,303.884,304.007,304.074,0.523,-0.104,-0.016,0.176,63872.0,32512.0,2816.0,75.249,67.476,84.64,0.0,0.0,4202.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635836237464.5,17.458,78.373,2.1,215.475,54.887,206.772,0.215,1.355,20.758,123.8,11.128,27.82,9.677,24.192,0.0
2021-11-02 12:28:00,1,1, , , ,0.1,11709.5,1635836299090.0,31.795,44.262,946.663,84.0,-1675.0,355.0,1496.5,1712.0,983.5,0.0,95.354,90.168,95.357,95.358,632.131,717.964,719.62,719.885,720.038,0.491,0.016,-0.056,0.016,33024.0,31872.0,256.0,80.122,68.455,88.371,0.0,0.0,4203.5,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635836299452.5,17.456,78.377,2.45,254.267,54.395,190.568,0.254,1.709,23.989,152.85,26.318,65.794,22.885,57.212,0.0
2021-11-02 12:29:00,1,1, , , ,0.0,11711.5,1635836363722.0,30.695,46.664,947.164,98.0,-1954.5,358.5,1505.5,1728.5,981.0,0.0,43.498,41.134,43.498,43.498,288.379,327.533,328.287,328.408,328.477,0.506,-0.032,0.08,0.032,32256.0,1280.0,33280.0,80.416,73.868,86.107,0.0,0.0,4197.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635836364314.0,17.453,78.38,1.9,259.912,54.944,215.343,0.26,1.354,20.915,152.1,12.005,30.014,10.44,26.099,0.0
2021-11-02 14:24:00,1,1,0.00, , , ,11713.0,1635843286076.0,39.6,31.325,947.61,18.0,-352.0,431.0,1713.0,2585.0,1222.0,0.0,31.001,29.316,31.001,31.001,205.526,233.43,233.967,234.053,234.103,0.508,-0.032,0.016,-0.096,65024.0,256.0,64000.0,69.485,63.771,78.38,0.0,0.0,4195.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635843290246.0,17.483,78.538,2.1,298.955,82.224,72.535,0.299,1.654,22.773,81.0,8.556,21.39,7.44,18.6,0.0
2021-11-02 14:25:00,1,1,0.00, , , ,11714.0,1635843318058.0,39.86,31.616,947.618,61.0,-1213.0,476.0,1828.0,2657.0,1248.0,0.0,33.392,31.578,33.392,33.392,221.382,251.439,252.018,252.11,252.164,0.497,0.0,-0.048,-0.048,0.0,64768.0,64768.0,68.817,61.7,79.84,0.0,0.0,4198.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635843318951.0,17.483,78.538,2.3,335.149,84.532,147.028,0.335,1.721,22.466,108.5,9.216,23.041,8.014,20.035,0.0
