created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),CO_1,SO2_1,CO_2,SO2_2,Temperature,RH,Pressure
2021-11-03 21:33:00,1,1,5.87, , , ,-4059.556,16.0,10.167,2.333,25.644,67.636,954.354
2021-11-03 21:34:00,1,1,2.71, , , ,-4030.0,16.0,9.875,1.938,25.544,67.926,954.365
2021-11-03 21:35:00,1,1,0.85, , , ,-3995.789,16.0,10.474,1.789,25.409,68.478,953.731
2021-11-03 21:36:00,1,1,2.64, , , ,-3980.444,16.0,10.167,2.667,25.619,68.09,953.772
2021-11-03 21:37:00,1,1,5.55, , , ,-3984.0,16.889,13.222,4.167,25.798,67.574,953.752
2021-11-03 21:38:00,1,1,4.48, , , ,-4004.444,16.889,10.833,2.222,25.376,69.255,953.484
2021-11-03 21:39:00,1,1,7.25, , , ,-3944.0,20.0,8.75,1.5,25.054,69.742,953.601
2021-11-03 21:40:00,1,1,7.31, , , ,-3869.333,28.444,7.0,0.833,24.758,70.562,953.523
2021-11-03 21:41:00,1,1,6.27, , , ,-3812.444,21.333,7.111,0.889,24.767,70.487,953.524
2021-11-03 21:42:00,1,1,6.07, , , ,-3805.333,16.889,8.389,1.278,24.989,69.893,953.437
2021-11-03 21:43:00,1,1,0.80, , , ,-3842.4,21.6,8.8,1.3,25.16,69.465,953.714
2021-11-03 21:44:00,1,1,1.79, , , ,-3884.235,20.706,10.529,1.588,25.268,69.006,953.115
2021-11-03 21:45:00,1,1,0.27, , , ,-3907.556,22.222,11.444,1.444,25.333,68.766,953.579
2021-11-03 21:49:00,1,1, ,0.068,0.064, ,-3956.211,16.0,7.789,1.842,25.888,66.712,953.71
2021-11-03 21:50:00,1,1, ,0.091,0.091, ,-3958.222,16.889,6.889,1.389,25.767,67.024,953.702
2021-11-03 21:51:00,1,1, ,0.055,0.047, ,-3903.158,16.842,6.263,1.211,25.651,67.12,953.712
2021-11-03 21:52:00,1,1, ,0.042,0.035, ,-3846.737,17.684,6.632,1.368,25.602,67.478,953.523
2021-11-03 21:53:00,1,1, ,0.037,0.029, ,-3856.0,17.778,8.722,2.167,25.631,67.751,953.084
2021-11-03 21:54:00,1,1, ,0.073,0.038, ,-3944.889,24.889,9.778,2.611,25.715,67.36,952.634
2021-11-03 21:55:00,1,1, ,0.071,0.040, ,-3966.316,18.526,10.526,3.737,25.573,67.642,952.222
2021-11-03 21:56:00,1,1, ,0.298,0.103, ,-3958.222,19.556,12.444,4.333,25.656,67.484,952.723
2021-11-03 21:57:00,1,1, ,0.070,0.059, ,-4002.667,16.0,12.111,3.889,25.808,66.831,952.697
2021-11-03 21:58:00,1,1, ,0.040,0.031, ,-4032.0,16.889,10.444,3.444,25.758,66.78,952.524
2021-11-03 21:59:00,1,1, ,0.051,0.044, ,-4049.684,16.0,10.684,2.684,25.932,66.096,952.586
2021-11-03 22:00:00,1,1, ,0.064,0.051, ,-4080.0,18.0,11.125,3.0,25.873,66.448,952.416
2021-11-03 22:01:00,1,1, ,0.061,0.051, ,-4080.0,16.0,11.632,3.0,25.822,66.797,952.644
2021-11-03 22:02:00,1,1, ,0.050,0.037, ,-4047.158,16.0,10.895,2.263,25.651,67.72,952.622
2021-11-03 22:03:00,1,1, ,0.071,0.058, ,-4016.889,16.889,10.5,2.222,25.51,67.815,952.595
2021-11-03 22:04:00,1,1, ,0.034,0.028, ,-3981.333,16.0,12.611,2.5,25.675,67.679,952.47
2021-11-03 22:05:00,1,1, ,0.058,0.032, ,-3995.789,16.0,12.737,2.0,25.682,67.524,951.467
2021-11-03 22:06:00,1,1, ,0.036,0.026, ,-3991.579,16.0,12.737,2.158,25.489,67.885,949.248
2021-11-03 22:07:00,1,1, ,0.027,0.019, ,-3944.889,16.0,10.056,2.111,25.295,68.28,948.177
2021-11-03 22:08:00,1,1, ,0.032,0.020, ,-3888.889,17.778,8.778,2.0,25.097,68.963,946.893
2021-11-03 22:09:00,1,1, ,0.040,0.027, ,-3837.333,16.0,7.833,2.556,24.831,69.702,945.83
2021-11-03 22:10:00,1,1, ,0.048,0.027, ,-3794.667,16.0,7.556,2.444,24.887,69.614,945.405
2021-11-03 22:11:00,1,1, ,0.040,0.021, ,-3776.0,17.684,6.737,2.526,24.717,70.005,945.07
2021-11-03 22:12:00,1,1, ,0.055,0.046, ,-3709.176,16.941,6.529,1.647,24.45,70.858,945.029
2021-11-03 22:13:00,1,1, ,0.039,0.030, ,-3680.842,18.526,6.368,2.789,24.586,70.663,944.929
2021-11-03 22:14:00,1,1, ,0.048,0.034, ,-3656.421,17.684,6.684,2.263,24.326,71.346,944.48
2021-11-03 22:15:00,1,1, ,0.062,0.033, ,-3603.556,21.333,7.0,2.389,24.272,71.64,944.405
2021-11-03 22:16:00,1,1, ,0.030,0.026, ,-3602.824,29.176,5.118,1.647,24.332,71.514,943.504
2021-11-03 22:17:00,1,1, ,0.037,0.029, ,-3627.294,32.941,4.941,1.235,24.475,71.428,946.147
2021-11-03 22:18:00,1,1, ,0.038,0.028, ,-3648.0,32.0,5.211,1.0,24.555,71.227,946.415
2021-11-03 22:19:00,1,1, ,0.095,0.041, ,-3648.0,32.0,6.059,1.059,24.558,71.052,945.248
2021-11-03 22:20:00,1,1, ,0.049,0.031, ,-3650.667,28.444,6.556,1.333,24.647,70.592,945.155
2021-11-03 22:21:00,1,1, ,0.043,0.031, ,-3690.947,27.789,6.263,1.263,24.775,69.62,944.69
2021-11-03 22:22:00,1,1, ,0.062,0.040, ,-3681.882,27.294,6.118,0.941,24.606,70.197,943.802
2021-11-03 22:23:00,1,1, ,0.058,0.032, ,-3644.235,24.471,6.471,1.118,24.481,70.666,944.987
2021-11-03 22:24:00,1,1, ,0.053,0.030, ,-3632.0,23.579,7.789,1.158,24.532,70.785,944.841
2021-11-03 22:25:00,1,1, ,0.050,0.033, ,-3648.0,23.111,8.5,1.556,24.601,70.583,944.76
2021-11-03 22:26:00,1,1, ,0.038,0.031, ,-3650.133,32.0,6.6,1.333,24.507,70.847,944.421
2021-11-03 22:27:00,1,1, ,0.038,0.031, ,-3648.889,32.0,6.167,1.889,24.669,70.483,944.449
2021-11-03 22:28:00,1,1, ,0.043,0.029, ,-3655.111,32.0,7.0,1.389,24.644,70.371,944.165
2021-11-03 22:29:00,1,1, ,0.036,0.029, ,-3624.0,32.0,5.889,1.056,24.549,70.505,944.145
2021-11-03 22:30:00,1,1, ,0.050,0.030, ,-3579.789,29.474,5.158,1.105,24.531,70.469,944.18
2021-11-03 22:31:00,1,1, ,0.036,0.029, ,-3527.111,31.111,4.667,1.222,24.502,70.635,944.196
2021-11-03 22:32:00,1,1, ,0.037,0.030, ,-3494.222,28.444,4.278,1.167,24.398,70.807,944.186
2021-11-03 22:33:00,1,1, ,0.032,0.026, ,-3470.222,26.667,4.222,1.056,24.367,70.877,944.179
2021-11-03 22:34:00,1,1, ,0.036,0.026, ,-3445.333,23.111,4.389,1.056,24.346,70.892,944.183
2021-11-03 22:35:00,1,1, ,0.059,0.029, ,-3422.316,26.105,4.0,1.105,24.333,71.001,944.203
2021-11-03 22:36:00,1,1, ,0.055,0.030, ,-3408.0,18.667,3.722,1.222,24.237,71.269,944.192
2021-11-03 22:37:00,1,1, ,0.039,0.031, ,-3408.0,21.333,3.833,1.389,24.204,71.338,944.158
2021-11-03 22:38:00,1,1, ,0.043,0.030, ,-3413.333,18.667,3.778,1.5,24.158,71.272,944.12
2021-11-03 22:39:00,1,1, ,0.082,0.039, ,-3421.474,21.053,3.737,1.263,24.094,71.301,944.101
2021-11-03 22:40:00,1,1, ,0.057,0.033, ,-3403.556,32.0,3.889,0.944,24.05,71.478,944.13
2021-11-03 22:41:00,1,1, ,0.067,0.036, ,-3391.111,26.667,4.722,1.167,24.107,71.491,944.287
2021-11-03 22:42:00,1,1, ,0.057,0.034, ,-3451.556,16.889,4.389,1.556,24.407,70.903,944.643
2021-11-03 22:43:00,1,1, ,0.055,0.033, ,-3536.0,17.778,5.167,2.056,24.442,70.83,944.058
2021-11-03 22:44:00,1,1, ,0.050,0.033, ,-3595.556,20.444,5.111,1.944,24.638,70.156,945.227
2021-11-03 22:45:00,1,1, ,0.061,0.032, ,-3655.111,17.778,5.5,2.5,24.863,69.301,946.011
2021-11-03 22:46:00,1,1, ,0.050,0.032, ,-3692.632,16.842,5.789,2.211,24.904,68.85,946.108
2021-11-03 22:47:00,1,1, ,0.079,0.045, ,-3669.333,16.889,5.611,2.056,24.838,68.951,946.102
2021-11-03 22:48:00,1,1, ,0.081,0.032, ,-3637.333,17.778,5.667,1.889,24.792,68.893,946.138
2021-11-03 22:49:00,1,1, ,0.143,0.046, ,-3599.111,17.778,5.278,1.333,24.728,68.974,946.097
2021-11-03 22:50:00,1,1, ,0.067,0.028, ,-3566.316,17.684,5.105,1.316,24.689,69.081,946.114
2021-11-03 22:51:00,1,1, ,0.034,0.025, ,-3536.889,19.556,4.944,1.278,24.572,69.22,946.016
2021-11-03 22:52:00,1,1, ,0.036,0.025, ,-3525.0,17.0,4.75,1.25,24.488,69.42,945.957
2021-11-03 22:53:00,1,1, ,0.068,0.028, ,-3525.333,19.556,6.722,2.222,24.734,69.222,945.433
