created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),CO_1,SO2_1,CO_2,SO2_2,Temperature,RH,Pressure
2021-11-04 19:35:00,1,1, ,0.182,0.169, ,4190.4,16.0,3.05,1.2,25.931,67.809,953.783
2021-11-04 19:36:00,1,1, ,0.183,0.164, ,4160.0,16.0,3.3,1.2,25.854,67.986,953.809
2021-11-04 19:37:00,1,1, ,0.179,0.162, ,4143.158,16.0,3.053,1.211,25.845,68.075,953.802
2021-11-04 19:38:00,1,1, ,0.178,0.160, ,4128.842,16.0,3.368,1.158,25.855,68.054,953.789
2021-11-04 19:39:00,1,1, ,0.241,0.233, ,4118.737,16.0,3.368,1.421,25.884,68.015,953.772
2021-11-04 19:40:00,1,1, ,0.210,0.197, ,4104.421,16.0,3.316,1.421,25.914,67.975,953.762
2021-11-04 19:41:00,1,1, ,0.267,0.265, ,4062.4,16.0,3.3,1.35,25.888,68.105,953.79
2021-11-04 19:42:00,1,1, ,1.425,0.868, ,4032.0,16.0,3.211,1.211,25.907,68.086,953.823
2021-11-04 19:43:00,1,1, ,0.178,0.165, ,4032.0,16.0,3.158,1.211,25.886,68.172,953.859
2021-11-04 19:44:00,1,1, ,0.135,0.126, ,4032.0,16.0,3.263,1.368,25.922,68.169,953.887
2021-11-04 19:45:00,1,1, ,0.156,0.148, ,4032.0,16.0,3.4,1.3,25.913,68.179,953.914
2021-11-04 19:46:00,1,1, ,0.212,0.195, ,4020.211,16.0,3.368,1.474,25.919,68.22,953.951
2021-11-04 19:47:00,1,1, ,0.205,0.181, ,3994.4,16.0,3.7,1.45,26.008,68.062,953.951
2021-11-04 19:48:00,1,1, ,0.189,0.173, ,3983.158,16.0,3.316,1.526,25.973,68.065,953.959
2021-11-04 19:49:00,1,1, ,0.193,0.181, ,3978.105,16.0,3.105,1.316,25.885,68.27,953.962
2021-11-04 19:50:00,1,1, ,0.245,0.202, ,3952.8,16.0,3.15,1.1,25.84,68.484,953.963
2021-11-04 19:54:00,1,1,0.77, , , ,3888.0,16.0,3.1,1.3,25.847,68.685,954.021
2021-11-04 19:55:00,1,1,0.27, , , ,3895.2,16.0,3.3,1.45,25.968,68.383,954.054
2021-11-04 19:56:00,1,1,0.09, , , ,3904.0,16.0,3.167,1.5,26.011,68.263,954.075
2021-11-04 19:59:00,1,1,1.38, , , ,3947.636,16.0,3.909,1.273,25.821,69.001,954.128
2021-11-04 20:00:00,1,1,2.36, , , ,3939.2,16.0,3.7,1.3,25.846,68.892,954.136
2021-11-04 20:01:00,1,1,2.79, , , ,3927.111,16.0,3.667,1.556,25.826,68.935,954.143
2021-11-04 20:10:00,1,1,6.37, , , ,29944.0,-8.0,35.5,1.0,26.6,66.781,955.875
2021-11-04 20:11:00,1,1,5.89, , , ,22912.0,-0.889,24.333,1.167,26.504,66.561,955.857
2021-11-04 20:12:00,1,1,8.19, , , ,17653.053,16.0,15.421,1.474,26.524,66.898,955.626
2021-11-04 20:13:00,1,1,6.72, , , ,15286.222,16.0,11.5,1.611,26.536,66.871,954.928
2021-11-04 20:14:00,1,1,2.66, , , ,13792.889,16.0,10.389,1.389,26.496,66.959,954.591
2021-11-04 20:15:00,1,1,3.77, , , ,12750.222,19.556,10.944,1.333,26.678,66.302,954.838
2021-11-04 20:16:00,1,1,7.30, , , ,11928.0,19.556,11.167,1.833,26.905,65.997,954.89
2021-11-04 20:17:00,1,1,9.05, , , ,11361.778,13.333,12.889,2.5,27.134,65.322,954.892
2021-11-04 20:18:00,1,1,3.70, , , ,10932.444,21.333,12.944,1.944,27.21,64.959,954.923
2021-11-04 20:19:00,1,1,3.55, , , ,10572.444,18.667,11.444,2.0,27.167,65.026,954.945
2021-11-04 20:20:00,1,1,5.18, , , ,10292.444,18.667,10.722,1.722,27.342,64.509,954.994
2021-11-04 20:21:00,1,1,5.10, , , ,10081.684,16.842,13.263,2.158,27.566,64.007,955.017
2021-11-04 20:22:00,1,1,4.56, , , ,9984.941,17.882,15.588,3.294,27.696,63.585,954.979
2021-11-04 20:23:00,1,1,2.60, , , ,9904.842,16.0,13.474,2.105,27.419,64.116,954.91
2021-11-04 20:24:00,1,1,2.46, , , ,9713.882,15.059,12.588,2.118,27.274,64.52,954.453
2021-11-04 20:25:00,1,1,6.12, , , ,9568.0,16.889,13.167,1.889,27.469,64.136,955.261
2021-11-04 20:26:00,1,1,5.85, , , ,9491.556,16.889,13.333,1.889,27.563,63.681,955.483
2021-11-04 20:27:00,1,1,4.96, , , ,9368.0,16.0,12.833,1.611,27.502,63.811,955.828
2021-11-04 20:28:00,1,1,5.94, , , ,9209.778,22.222,12.222,1.611,27.316,64.324,955.806
2021-11-04 20:29:00,1,1,8.16, , , ,8975.158,16.0,11.789,1.737,27.071,65.451,955.887
2021-11-04 20:30:00,1,1,3.47, , , ,8810.667,16.0,13.556,1.944,27.191,65.477,955.45
2021-11-04 20:31:00,1,1,7.18, , , ,8718.222,16.0,13.222,1.722,27.127,65.376,955.016
2021-11-04 20:32:00,1,1,7.43, , , ,8601.412,16.0,12.059,2.118,27.222,65.422,954.71
2021-11-04 20:33:00,1,1,5.69, , , ,8524.632,16.0,13.263,1.789,27.225,65.185,954.447
2021-11-04 20:34:00,1,1,3.94, , , ,8423.111,16.0,14.389,1.5,27.051,65.324,954.143
2021-11-04 20:35:00,1,1,5.36, , , ,8266.353,16.0,11.882,1.118,26.806,66.305,954.034
2021-11-04 20:36:00,1,1,4.65, , , ,8107.789,16.842,12.842,1.474,26.703,66.809,953.624
2021-11-04 20:37:00,1,1,7.14, , , ,8012.235,16.0,13.529,1.471,26.727,66.547,953.672
2021-11-04 20:38:00,1,1,11.61, , , ,7946.947,16.0,11.737,1.316,26.626,66.708,953.935
2021-11-04 20:39:00,1,1,6.00, , , ,7824.889,16.0,10.611,1.056,26.592,66.736,953.783
2021-11-04 20:40:00,1,1,5.24, , , ,7779.368,16.0,10.158,1.211,26.63,66.527,953.693
2021-11-04 20:41:00,1,1,4.83, , , ,7734.0,16.0,10.0,1.875,26.674,66.7,953.173
2021-11-04 20:42:00,1,1,6.05, , , ,7712.0,16.0,11.833,1.5,26.773,66.26,952.803
2021-11-04 20:53:00,1,1,2.26, , , ,6976.0,16.0,7.667,1.333,26.057,68.776,953.101
2021-11-04 20:54:00,1,1,2.22, , , ,6951.111,16.0,8.611,1.944,26.134,68.675,953.032
2021-11-04 20:55:00,1,1,1.78, , , ,6946.462,16.0,8.308,1.692,26.132,68.615,952.722
2021-11-04 20:56:00,1,1,1.70, , , ,6932.0,16.0,7.75,2.0,25.972,69.124,952.505
2021-11-04 20:57:00,1,1,5.89, , , ,6923.556,16.0,8.222,1.889,25.99,69.08,952.55
2021-11-04 20:58:00,1,1,3.32, , , ,6903.111,16.0,7.278,1.611,25.982,69.326,952.618
2021-11-04 20:59:00,1,1,7.96, , , ,6876.444,16.0,6.833,1.778,25.959,69.407,952.922
2021-11-04 21:00:00,1,1,6.73, , , ,6827.556,16.0,6.333,1.444,25.899,69.768,952.778
2021-11-04 21:01:00,1,1,7.51, , , ,6735.111,16.0,6.222,1.667,25.777,70.165,953.072
2021-11-04 21:02:00,1,1,5.93, , , ,6649.6,16.0,7.6,1.3,25.713,70.283,952.78
2021-11-04 21:03:00,1,1,3.64, , , ,6569.6,16.0,7.6,1.2,25.64,70.654,952.651
2021-11-04 21:04:00,1,1,2.87, , , ,6564.0,16.0,9.812,1.438,25.791,70.216,952.785
2021-11-04 21:05:00,1,1,1.39, , , ,6597.333,16.0,9.611,1.667,26.004,69.625,953.272
2021-11-04 21:06:00,1,1,0.50, , , ,6670.316,16.0,9.842,2.316,26.259,68.974,953.702
2021-11-04 21:07:00,1,1,3.04, , , ,6735.158,16.0,9.789,1.895,26.387,68.385,953.8
2021-11-04 21:08:00,1,1,2.03, , , ,6764.444,16.0,8.611,1.667,26.357,68.384,953.731
2021-11-04 21:09:00,1,1,3.47, , , ,6718.222,16.0,7.778,1.556,26.193,68.853,953.735
2021-11-04 21:10:00,1,1,4.15, , , ,6688.0,16.0,6.421,1.789,26.266,68.803,953.574
2021-11-04 21:11:00,1,1,3.27, , , ,6696.889,16.0,5.833,1.889,26.323,68.581,953.121
2021-11-04 21:12:00,1,1,5.81, , , ,6669.333,16.889,6.722,1.667,26.094,69.087,952.927
2021-11-04 21:13:00,1,1,4.86, , , ,6588.632,16.0,6.947,1.368,25.968,69.485,952.578
2021-11-04 21:14:00,1,1,5.93, , , ,6551.111,15.111,7.722,1.222,26.047,69.301,952.9
2021-11-04 21:15:00,1,1,5.88, , , ,6536.421,16.0,8.737,1.368,25.993,69.443,952.711
2021-11-04 21:16:00,1,1,8.87, , , ,6488.0,16.0,9.0,1.833,26.081,69.32,952.367
2021-11-04 21:17:00,1,1,7.28, , , ,6490.947,16.0,10.895,1.789,26.118,69.065,951.716
2021-11-04 21:18:00,1,1,8.07, , , ,6440.0,16.0,10.333,1.222,25.882,69.752,951.758
2021-11-04 21:19:00,1,1,6.71, , , ,6405.333,15.111,10.389,1.5,26.046,69.425,951.889
2021-11-04 21:20:00,1,1,11.43, , , ,6438.222,16.0,10.778,1.667,26.224,68.867,952.035
2021-11-04 21:21:00,1,1,13.95, , , ,6519.529,16.0,12.059,2.0,26.563,67.76,951.406
2021-11-04 21:22:00,1,1,14.91, , , ,6651.2,16.0,12.55,2.5,26.784,67.041,951.888
2021-11-04 21:23:00,1,1,8.78, , , ,6709.6,16.0,13.2,2.65,26.737,67.096,951.99
2021-11-04 21:24:00,1,1,5.31, , , ,6683.556,16.0,14.444,4.278,26.823,66.957,952.239
2021-11-04 21:25:00,1,1,6.18, , , ,6594.526,15.158,17.632,2.737,26.471,67.778,951.966
2021-11-04 21:26:00,1,1,4.54, , , ,6472.0,16.0,20.278,4.056,26.407,68.029,951.369
2021-11-04 21:27:00,1,1,5.04, , , ,6420.444,15.111,20.944,2.556,26.309,68.281,951.263
2021-11-04 21:28:00,1,1,2.72, , , ,6382.316,16.0,16.368,1.474,26.055,68.736,951.196
2021-11-04 21:29:00,1,1,2.19, , , ,6329.263,16.0,12.632,1.368,25.993,69.099,951.591
2021-11-04 21:30:00,1,1,5.39, , , ,6290.526,16.0,12.053,1.632,26.041,69.005,951.864
2021-11-04 21:31:00,1,1,4.08, , , ,6249.263,16.0,10.105,1.211,26.041,68.98,951.322
2021-11-04 21:32:00,1,1,4.44, , , ,6284.632,16.0,9.842,2.263,26.312,68.258,950.523
2021-11-04 21:33:00,1,1,2.91, , , ,6346.105,16.0,8.211,1.789,26.284,68.094,949.933
2021-11-04 21:34:00,1,1,2.01, , , ,6338.667,16.0,8.0,2.0,26.203,68.338,949.171
2021-11-04 21:35:00,1,1,2.36, , , ,6379.556,13.333,9.833,2.0,26.421,67.583,949.77
2021-11-04 21:36:00,1,1,1.72, , , ,6344.0,16.0,9.833,1.389,25.985,68.685,949.889
2021-11-04 21:37:00,1,1,2.81, , , ,6171.556,16.0,9.667,1.333,25.603,69.958,949.216
2021-11-04 21:38:00,1,1,2.73, , , ,6059.294,1.882,8.471,1.765,25.582,70.132,948.464
2021-11-04 21:39:00,1,1,2.10, , , ,6006.222,0.0,7.056,1.389,25.493,70.288,947.916
2021-11-04 21:40:00,1,1,2.23, , , ,5969.0,0.0,6.188,1.25,25.486,70.049,946.442
2021-11-04 21:41:00,1,1,2.86, , , ,5939.556,0.889,5.889,0.944,25.412,70.023,945.009
2021-11-04 21:42:00,1,1,2.54, , , ,5902.118,0.941,5.941,1.118,25.371,70.247,944.141
2021-11-04 21:43:00,1,1,2.51, , , ,5854.222,0.0,6.278,1.278,25.228,70.589,943.716
2021-11-04 21:44:00,1,1,2.58, , , ,5783.111,-1.778,5.611,1.111,24.942,71.251,942.855
2021-11-04 21:45:00,1,1,3.84, , , ,5656.471,4.706,5.176,1.294,24.647,72.415,943.687
2021-11-04 21:46:00,1,1,3.80, , , ,5578.105,-0.842,4.947,1.368,24.434,72.997,944.772
2021-11-04 21:47:00,1,1,3.26, , , ,5504.0,0.0,4.684,1.105,24.613,73.007,945.193
2021-11-04 21:48:00,1,1,3.65, , , ,5516.632,0.0,4.158,1.368,24.714,72.702,945.259
2021-11-04 21:49:00,1,1,2.90, , , ,5507.556,-4.444,4.0,1.389,24.554,72.865,944.689
2021-11-04 21:50:00,1,1,2.20, , , ,5434.105,-9.263,4.737,1.421,24.34,73.705,943.494
2021-11-04 21:51:00,1,1,1.40, , , ,5398.222,-13.333,5.389,1.722,24.351,73.876,942.34
2021-11-04 21:52:00,1,1,1.33, , , ,5422.222,-5.333,5.056,1.444,24.689,73.115,943.605
