Date Time, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
2021-11-04 14:40:00,1,1, , , ,0.1,1636017056122,32.46,44.054,942.378,74,-1468,267,1252,2639,1242,0,14.914,14.104,14.914,14.914,98.877,112.302,112.56,112.602,112.626,0.503,-0.032,0.016,-0.064,65024,256,64512,54.996,47.923,65.423,0,0,4084,94,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017060677,17.445,78.35,3.3,183.302,84.059,172.894,0.183,1.2,19.075,140.9,4.116,10.291,3.579,8.949,0
2021-11-04 14:41:00,1,1, , , ,0.1,1636017102705.5,32.745,42.407,942.355,69,-1379.5,273,1265.5,2226.5,1127.5,0,14.701,13.902,14.701,14.701,97.461,110.694,110.948,110.989,111.013,0.526,-0.016,0.008,-0.072,32512,128,64384,54.554,49.878,61.244,0,0,4089.5,94,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017103613.5,17.445,78.35,2.75,186.373,70.843,164.117,0.186,1.11,18.249,129.9,4.057,10.143,3.528,8.82,0
2021-11-04 14:42:00,1,1, , , ,0.1,1636017148391,33.05,41.065,942.322,68,-1353,271,1264,2025,1072,0,22.384,20.392,23.048,23.181,141.028,161.459,162.694,162.928,162.987,0.59,0,0,-0.016,0,0,65280,51.872,49.125,58.8,0,0,4082,94,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017149462,17.445,78.35,2.1,183.325,64.381,162.266,0.183,1.22,19.34,127.6,6.178,15.445,5.372,13.431,0
2021-11-04 14:43:00,1,1, , , ,0.1,1636017196506,33.33,40.858,942.305,74.5,-1487.5,283,1292.5,2092.5,1084.5,0,15.921,14.485,16.409,16.507,100.123,114.661,115.56,115.732,115.774,0.563,-0.024,0,-0.048,65152,0,32000,51.224,46.929,58.046,0,0,4079,94,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017196817.5,17.445,78.35,1.35,192.604,66.54,173.415,0.193,1.116,18.201,141.6,4.394,10.985,3.821,9.552,0
2021-11-04 14:44:00,1,1, , , ,0,1636017258326,33.685,40.559,942.325,79.5,-1591,291,1321.5,2158.5,1103,0,15.321,14.173,15.59,15.644,98.577,112.481,113.091,113.203,113.237,0.558,-0.008,0.008,0.024,32640,32896,384,53.424,48.972,58.994,0,0,4082.5,94,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017258685.5,17.445,78.35,1.3,198.556,68.651,181.927,0.199,1.124,18.179,148.9,4.228,10.571,3.677,9.192,0
2021-11-04 14:45:00,1,1, , , ,0,1636017320035,34.035,39.607,942.296,61.5,-1228,288,1308,2026,1067,0,15.079,14.184,15.143,15.156,99.25,112.85,113.194,113.252,113.279,0.528,-0.016,0.008,0.016,32512,128,256,53.101,49.819,58.682,0,0,4087.5,94,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017320422.5,17.445,78.35,1.4,195.067,64.402,150.54,0.195,1.092,17.969,115.1,4.162,10.404,3.619,9.047,0
2021-11-04 14:46:00,1,1, , , ,0,1636017381947.5,34.21,39.316,942.266,83,-1655.5,294,1325.5,2071,1082,0,14.536,13.731,14.549,14.551,96.23,109.32,109.588,109.631,109.655,0.525,0.016,0.008,-0.024,256,128,32384,52.906,49.645,57.102,0,0,4081,94,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017382424.5,17.445,78.35,1.95,199.507,65.839,187.775,0.2,1.093,17.779,151.25,4.012,10.03,3.489,8.722,0
2021-11-04 14:47:00,1,1, , , ,0.1,1636017443850.5,34.37,38.902,942.254,79.5,-1586,295.5,1325.5,2067.5,1084.5,0,15.197,14.364,15.203,15.205,100.685,114.367,114.638,114.682,114.706,0.53,-0.008,0.016,0.016,32640,256,256,52.814,49.506,57.997,0,0,4077.5,94,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017444220.5,17.445,78.35,2.45,200.232,65.723,181.633,0.2,1.11,17.951,148.8,4.194,10.486,3.647,9.118,0
2021-11-04 14:48:00,1,1, , , ,0,1636017505800.5,34.53,38.481,942.258,77,-1544.5,292.5,1320,2040.5,1073.5,0,14.874,14.059,14.88,14.881,98.544,111.935,112.201,112.243,112.267,0.533,0.024,-0.024,-0.016,384,65152,32512,55.495,48.768,64.331,0,0,4084.5,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017506512.5,17.445,78.35,2.2,197.347,64.856,177.226,0.197,1.098,17.833,142.25,4.105,10.263,3.57,8.924,0
2021-11-04 14:49:00,1,1, , , ,0,1636017567663,34.625,38.256,942.242,80,-1598.5,287,1306.5,1969,1051,0,15.124,14.255,15.165,15.173,99.817,113.448,113.762,113.815,113.84,0.537,-0.152,0.048,0.136,30336,33536,34944,55.07,49.327,61.674,0,0,4075,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017568654,17.445,78.35,2.3,192.682,62.566,182.392,0.193,1.088,17.714,137.1,4.174,10.436,3.63,9.075,0
2021-11-04 14:50:00,1,1, , , ,0,1636017630260,34.555,37.877,942.677,39,-776.5,282.5,1297.5,1724.5,983,0,17.545,16.57,17.563,17.567,116.109,131.91,132.237,132.291,132.32,0.533,0,-0.024,0.032,32768,32384,33280,62.32,55.026,69.968,0,0,4088,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017630552.5,17.446,78.351,4,188.742,54.737,111.28,0.189,1.072,18.057,84.8,4.842,12.106,4.211,10.527,0
2021-11-04 14:51:00,1,1, , , ,0,1636017692238.5,34.365,38.168,942.717,77.5,-1538.5,288,1308.5,1813.5,1009,0,17.812,16.812,17.84,17.845,117.784,133.829,134.173,134.229,134.259,0.551,-0.032,0.016,-0.08,65024,256,64256,57.587,52.201,64.386,0,0,4075.5,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017692916.5,17.446,78.351,3.5,193.515,57.588,178.182,0.194,1.1,17.917,147.55,4.916,12.29,4.275,10.687,0
2021-11-04 14:52:00,1,1, , , ,0,1636017754446,34.255,38.318,942.711,67.5,-1346,283.5,1297.5,1737.5,989.5,0,17.092,16.106,17.14,17.15,112.774,128.179,128.537,128.597,128.626,0.547,0.032,-0.016,-0.128,33280,65280,63488,59.939,55.982,62.907,0,0,4077,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017755054,17.446,78.351,2.85,190.108,55.157,160.877,0.19,1.063,17.651,125.85,4.717,11.793,4.102,10.255,0
2021-11-04 14:53:00,1,1, , , ,0,1636017815967,34.205,38.38,942.651,83,-1651.5,285,1300.5,1855,1021.5,0,15.612,14.685,15.68,15.693,102.753,116.835,117.191,117.252,117.28,0.56,-0.008,-0.008,0,32640,32640,32768,57.05,52.316,61.995,0,0,4067.5,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017816597,17.446,78.351,3.2,191.393,58.917,187.8,0.191,1.063,17.535,142.7,4.309,10.772,3.747,9.367,0
2021-11-04 14:54:00,1,1, , , ,0,1636017877984,34.185,38.458,942.657,86,-1714.5,291,1318,1949.5,1050,0,15.085,14.206,15.135,15.145,100.068,113.05,113.376,113.43,113.456,0.555,-0.024,0.008,-0.032,32384,128,32256,59.663,56.971,61.796,0,0,4069.5,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017878618,17.446,78.351,1.7,196.281,61.942,193.014,0.196,1.075,17.619,151.35,4.163,10.409,3.62,9.051,0
2021-11-04 14:55:00,1,1, , , ,0,1636017939795.5,34.185,38.66,942.649,91.5,-1820.5,285,1303.5,1883.5,1024,0,15.675,14.799,15.697,15.701,103.687,117.806,118.104,118.153,118.179,0.54,0,-0.032,0,32768,65024,32768,58.326,53.766,68.663,0,0,4083,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1636017940654,17.446,78.351,1.75,191.674,59.832,202.555,0.192,1.072,17.566,151.65,4.326,10.816,3.762,9.405,0
2021-11-04 14:56:00,1,1, , , ,0.1,1636018001610.5,34.195,38.93,942.644,97,-1934,293,1327.5,1999.5,1060.5,0,15.231,14.39,15.242,15.244,100.853,114.568,114.846,114.891,114.916,0.528,-0.008,0,0,32640,32768,32768,59.135,54.002,63.892,0,0,4071,92.5,30,30,30,30,30,30,30,30,120,30,30,1,1,1636018002812.5,17.446,78.351,4.25,198.338,63.547,212.089,0.198,1.091,17.704,151.95,4.204,10.509,3.655,9.138,0
2021-11-04 14:57:00,1,1, , , ,0.1,1636018063625.5,34.22,39.116,942.687,93,-1856,337,1445,2080,1082,0,15.33,14.486,15.34,15.342,101.525,115.328,115.606,115.651,115.676,0.539,-0.032,-0.016,-0.08,65024,32512,64256,60.235,57.922,64.932,0,0,4070,92,30,30,30,30,30,30,30,30,120,30,30,1,1,1636018065097.5,17.446,78.351,4.85,233.737,66.125,205.13,0.234,1.113,17.922,151.7,4.231,10.578,3.679,9.198,0
2021-11-04 14:58:00,1,1, , , ,0,1636018110175,34.26,38.654,942.948,70,-1393,334,1442,1821,1008,0,17.897,16.925,17.897,17.897,118.652,134.762,135.072,135.122,135.151,0.517,-0.048,-0.032,-0.128,64768,65024,63488,68.421,59.048,72.892,0,0,4077,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1636018111373,17.447,78.351,4.7,230.867,57.832,165.205,0.231,1.102,18.006,131.3,4.94,12.349,4.295,10.738,0
2021-11-04 14:59:00,1,1, , , ,0,1636018158329.5,34.115,38.593,942.247,46,-914.5,289,1315.5,1691,971.5,0,18.95,17.921,18.95,18.95,125.636,142.694,143.022,143.075,143.105,0.517,0.024,0.008,-0.032,33152,128,65024,71.504,64.172,76.877,0,0,4072.5,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1636018159567,17.448,78.349,6.3,194.843,53.671,123.625,0.195,1.082,18.188,101.85,5.23,13.076,4.548,11.37,0
2021-11-04 15:00:00,1,1, , , ,0,1636018219091,33.51,39.793,941.941,56.5,-1128,322,1400,1462,907,0,15.855,14.994,15.855,15.855,105.117,119.389,119.664,119.708,119.733,0.51,-0.04,0.048,0.016,32128,768,33024,80.484,64.111,88.058,0,0,4069.5,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1636018219979.5,17.446,78.351,6.65,222.711,46.354,142.114,0.223,0.948,16.87,106.6,4.376,10.94,3.805,9.513,0
2021-11-04 15:01:00,1,1, , , ,0,1636018281487.5,32.44,41.558,942.49,104.5,-2082.5,263.5,1238.5,1348,874,0,16.605,15.643,16.657,16.667,109.516,124.485,124.838,124.897,124.926,0.561,-0.112,0,0.128,30976,32768,2048,76.975,66.385,84.353,0,0,4063,92.5,30,30,30,30,30,30,30,30,120,30,30,1,1,1636018282935,17.448,78.355,4.5,178.079,42.72,225.897,0.178,0.915,16.247,152.35,4.583,11.458,3.985,9.963,0
2021-11-04 15:02:00,1,1, , , ,0,1636018344351,31.575,43.543,942.09,116,-2313,305,1353,1463.5,907,0,18.978,17.745,19.151,19.185,123.903,141.059,141.608,141.706,141.742,0.564,0.048,-0.088,-0.248,33536,64128,61568,78.308,72.511,83.302,0,0,4065.5,92,30,30,30,30,30,30,30,30,120,30,30,1,1,1636018345571,17.448,78.362,4.6,213.635,46.434,246.228,0.214,0.979,16.977,153,5.238,13.095,4.555,11.387,0
2021-11-04 15:03:00,1,1, , , ,0.1,1636018406303.5,30.91,44.395,942.248,108,-2157.5,298,1336.5,1392.5,892,0,18.919,17.499,19.254,19.321,121.703,138.874,139.63,139.769,139.811,0.539,-0.08,-0.064,-0.024,64256,64512,32384,77.357,69.341,83.371,0,0,4074,92,30,30,30,30,30,30,30,30,120,30,30,1,1,1636018407673.5,17.451,78.364,3.65,209.164,44.168,232.648,0.209,0.947,16.79,152.6,5.222,13.054,4.54,11.351,0
2021-11-04 15:04:00,1,1, , , ,0,1636018452560,30.53,45.236,942.542,125,-2489,287,1304,1364,873,0,18.086,17.035,18.144,18.156,119.259,135.564,135.951,136.017,136.048,0.526,0.192,-0.08,-0.176,3072,64256,62720,75.475,66.921,80.198,0,0,4084,92,30,30,30,30,30,30,30,30,120,30,30,1,1,1636018453095,17.455,78.364,3.2,201.349,43.264,262.316,0.201,0.921,16.488,153.5,4.992,12.479,4.341,10.852,0
2021-11-04 15:05:00,1,1, , , ,0.1,1636018533227,30.58,45.508,942.485,124,-2468,277,1273,1625,955,0,17.697,16.73,17.702,17.702,117.279,133.21,133.522,133.573,133.601,0.522,0,0.016,0.032,0,256,512,66.001,63.88,69.631,0,0,4073,92,30,30,30,30,30,30,30,30,120,30,30,1,1,1636018536144,17.456,78.364,3.4,193.584,51.619,260.55,0.194,0.991,17.173,153.5,4.884,12.211,4.247,10.618,0
