,Date Time, Monitor ID, Location ID, CO_ppm,Unnamed: 0,data.temp_c,data.hum_prcnt,data.press_hpa,data.eq_db,data.onesmin_db,data.onesmax_db,data.co_ppm,data.no2_ppb,data.co_mv,data.no2_mv,data.x_g,data.y_g,data.z_g,data.x_raw,data.y_raw,data.z_raw,data.lux_lx,data.uv_mwpm2,data.nc0p5_npcm3,data.nc1p0_npcm3,data.nc2p5_npcm3,data.nc4p0_npcm3,data.nc10p0_npcm3,data.mc1p0_ugpm3,data.mc2p5_ugpm3,data.mc4p0_ugpm3,data.mc10p0_ugpm3,data.typ_pm_um,data.ozone_ppm,data.ozone_volt_mv,data.tvoc_ppb,data.batt_prcnt,data.batt_volt,data.bme280_int,data.speco3_int,data.mic_int,data.mic4514_int,data.mic4514pre_int,data.sgpc3_int,data.sps30_int,data.sps30pre_int,data.lis3dh_int,data.si1133_int,data.batt_int,data.leds_on,data.code_version,data.gps_avg_snr,data.cell_strength_dbm,data.wifi_strength_dbm,data.wifi_strength_asl,data.location.lat,data.location.lon,data.location.acc,data.timestamp
228,2021-07-27 17:17:00,1,1,3.8,3294.0,30.41,49.508,934.825,53.001,51.093,56.576,483.0,2067.0,1856.0,1072.0,-0.032,-0.016,0.0,65024.0,65280.0,0.0,0.0,0.0,18.946,21.727,21.917,21.953,21.962,2.747,3.038,3.146,3.168,0.562,55.0,-1104.0,0.0,87.0,3998.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,23.6,-105.0,-54.0,4.0,17.446,78.35,5.7,1627386461909.0
229,2021-07-27 17:18:00,1,1,3.75,3295.5,30.305,49.49,934.866,52.809,50.922,60.538,483.5,2051.5,1857.5,1073.0,0.008,-0.008,-0.032,32896.0,32640.0,32256.0,0.0,0.0,22.858,26.177,26.382,26.421,26.431,3.307,3.635,3.746,3.769,0.56,65.0,-1293.0,0.0,86.5,3991.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.237,-110.0,-49.0,4.0,17.446,78.35,5.75,1627386508128.5
230,2021-07-27 17:19:00,1,1,3.7,3297.5,30.18,49.247,934.876,52.537,50.772,57.069,485.0,2049.5,1854.5,1070.5,0.008,0.008,-0.088,32896.0,128.0,64128.0,0.0,0.0,22.968,26.278,26.468,26.504,26.513,3.317,3.631,3.731,3.75,0.545,56.0,-1113.0,0.0,86.0,3996.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.131,-106.0,-49.0,4.0,17.445,78.35,4.75,1627386570134.5
231,2021-07-27 17:20:00,1,1,3.65,3299.5,30.095,48.185,934.892,52.969,51.104,60.167,485.0,2026.5,1855.5,1064.5,0.016,0.0,0.024,256.0,0.0,384.0,0.0,0.0,23.594,26.981,27.166,27.201,27.21,3.405,3.811,3.903,3.922,0.544,49.0,-984.0,0.0,86.0,3985.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.817,-107.0,-49.0,4.0,17.445,78.35,4.75,1627386632147.0
232,2021-07-27 17:21:00,1,1,3.65,3301.5,29.965,46.383,934.887,55.034,51.57,62.216,483.5,1983.5,1857.0,1056.5,-0.016,-0.024,0.024,32512.0,65152.0,384.0,0.0,0.0,22.289,25.51,25.7,25.736,25.745,3.221,3.531,3.632,3.652,0.543,52.5,-1046.5,0.0,86.0,3989.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.26,-108.0,-49.0,4.0,17.446,78.35,4.65,1627386694255.5
233,2021-07-27 17:22:00,1,1,3.73,3303.5,29.845,45.174,934.907,53.064,51.356,59.958,483.5,1958.5,1855.5,1047.5,0.048,-0.024,0.024,768.0,65152.0,384.0,0.0,0.0,18.216,20.832,20.976,21.003,21.01,2.629,2.871,2.945,2.96,0.564,47.5,-951.0,0.0,86.0,3986.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,19.962,-110.5,-49.0,4.0,17.446,78.35,4.6,1627386756557.5
234,2021-07-27 17:23:00,1,1,3.53,3305.5,29.73,44.31,934.967,54.363,51.154,61.02,484.0,1957.0,1860.0,1048.0,0.0,-0.008,0.008,32768.0,32640.0,32896.0,0.0,0.0,19.271,22.011,22.144,22.169,22.176,2.775,3.013,3.077,3.09,0.57,45.0,-902.0,0.0,86.0,3990.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,9.475,-109.0,-49.0,4.0,17.445,78.35,5.25,1627386818082.0
235,2021-07-27 17:24:00,1,1,2.98,3307.5,29.625,44.125,934.888,56.105,50.5,62.755,484.5,1948.0,1853.0,1047.0,0.032,-0.016,0.008,512.0,32512.0,128.0,0.0,0.0,21.477,24.525,24.671,24.698,24.706,3.092,3.354,3.423,3.437,0.552,52.5,-1045.5,0.0,86.0,3994.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,18.908,-110.5,-49.0,4.0,17.445,78.35,6.25,1627386879991.5
236,2021-07-27 17:25:00,1,1,2.26,3309.5,29.435,44.844,934.885,57.622,50.699,67.162,486.0,1967.5,1862.5,1048.5,-0.016,0.0,0.056,32512.0,0.0,896.0,0.0,0.0,20.695,23.644,23.793,23.82,23.828,2.982,3.243,3.315,3.329,0.556,62.0,-1243.5,0.0,86.0,3993.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.43,-111.5,-49.0,4.0,17.446,78.35,5.7,1627386941502.5
237,2021-07-27 17:26:00,1,1,1.72,3311.5,29.235,45.771,934.881,57.861,50.917,65.269,486.0,1962.0,1862.5,1051.5,-0.016,0.008,-0.064,32512.0,128.0,64512.0,0.0,0.0,20.616,23.592,23.765,23.798,23.807,2.979,3.263,3.354,3.373,0.567,50.5,-1007.0,0.0,86.0,3984.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.63,-103.0,-49.0,4.0,17.446,78.35,5.1,1627387003900.0
238,2021-07-27 17:27:00,1,1,1.02,3313.0,29.19,46.298,934.903,57.278,50.174,63.028,487.0,1982.0,1864.0,1051.0,0.032,0.0,0.112,512.0,0.0,1792.0,0.0,0.0,21.568,24.715,24.918,24.957,24.967,3.123,3.442,3.555,3.578,0.551,61.0,-1222.0,0.0,86.0,3982.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.175,-113.0,-49.0,4.0,17.446,78.35,5.6,1627387050410.0
239,2021-07-27 17:28:00,1,1,0.05,3314.5,29.175,46.851,934.904,55.656,49.651,67.205,487.0,1973.0,1865.0,1050.0,0.008,-0.024,-0.056,128.0,32384.0,64640.0,0.0,0.0,22.034,25.22,25.409,25.445,25.454,3.185,3.492,3.593,3.613,0.55,66.0,-1318.0,0.0,86.0,3987.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,18.91,-101.0,-49.0,4.0,17.446,78.35,5.55,1627387096527.5
240,2021-07-27 17:29:00,1,1,0.0,3316.5,29.09,47.875,934.851,51.788,49.932,54.565,483.5,1949.5,1860.0,1048.0,-0.032,0.0,-0.048,65024.0,0.0,64768.0,0.0,0.0,18.301,20.979,21.158,21.192,21.2,2.652,2.929,3.029,3.049,0.552,68.5,-1368.0,0.0,86.0,3987.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,19.442,-101.0,-49.0,4.0,17.446,78.35,5.05,1627387158742.0
